time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780823157.14,0.03,-0.93,-0.16,-0.28,3.51,2.06,0.95
1780823157.34,0.00,-0.98,-0.27,-6.82,-3.76,4.94,1.01
1780823157.54,0.06,-0.90,-0.29,0.34,-26.94,7.51,0.95
1780823157.74,0.09,-0.73,-0.38,-14.60,-28.07,7.89,0.83
1780823157.94,-0.05,-0.67,-0.21,-13.24,-41.72,12.70,0.70
1780823158.14,-0.17,-0.67,-0.26,7.82,-52.45,28.34,0.74
1780823158.34,-1.25,-1.52,0.92,39.67,-24.37,250.13,2.17
1780823158.54,-0.10,0.33,0.35,68.81,-57.38,116.27,0.49
1780823158.74,-0.10,-0.01,0.68,-89.41,-19.60,-108.35,0.69
1780823158.94,-0.48,0.01,0.60,11.76,37.68,-21.14,0.77
1780823159.14,-0.70,-0.15,0.63,24.71,44.37,-6.31,0.96
1780823159.34,-1.02,-0.08,0.57,-8.70,-29.98,-9.87,1.17
1780823159.54,-0.76,-0.11,0.55,-11.56,-33.31,-10.37,0.95
1780823159.74,-0.78,-0.13,0.65,-11.29,-13.26,-6.59,1.02
1780823159.94,-0.74,-0.14,0.56,1.69,7.30,3.71,0.94
1780823160.14,-0.77,-0.15,0.52,-5.08,1.67,0.58,0.94
1780823160.34,-0.76,-0.07,0.59,-2.01,-4.01,2.27,0.97
