time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780827363.74,0.14,-1.00,-0.24,1.81,-13.69,12.95,1.04
1780827363.94,0.04,-0.69,-0.18,41.70,-34.91,35.92,0.72
1780827364.14,-0.00,-0.48,-0.14,-25.88,-46.09,20.27,0.50
1780827364.34,0.43,-1.67,-0.33,-57.40,54.43,3.32,1.75
1780827364.54,0.18,-0.86,0.36,182.73,76.08,125.55,0.95
1780827364.74,-0.58,0.08,0.15,100.95,-23.69,192.39,0.60
1780827364.94,-1.52,1.45,1.68,30.42,33.76,100.21,2.69
1780827365.14,-0.55,-0.33,0.03,187.14,-18.86,171.53,0.64
1780827365.34,-0.93,-0.05,0.49,-23.76,-4.81,-24.63,1.05
1780827365.54,-0.73,-0.08,0.63,-28.21,21.42,52.47,0.97
1780827365.74,-0.66,-0.10,0.57,-20.44,-25.78,4.19,0.88
1780827365.94,-0.71,-0.13,0.64,15.26,17.11,-23.87,0.96
1780827366.14,-0.85,0.06,0.53,-12.93,8.14,16.58,1.01
1780827366.34,-0.80,-0.01,0.52,2.87,-7.94,-15.13,0.96
1780827366.54,-0.75,-0.06,0.58,-0.36,-0.03,-6.57,0.95
1780827366.74,-0.82,-0.00,0.50,-5.34,-0.25,1.75,0.96
1780827366.94,-0.79,-0.02,0.52,-4.31,-1.89,1.08,0.95
1780827367.15,-0.81,-0.08,0.48,-1.45,-1.74,4.39,0.94
