time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773565388.66,-0.45,0.09,1.08,30.00,-69.94,43.27,1.17
1773565388.77,-0.30,0.08,0.98,79.59,-4.90,19.98,1.03
1773565388.87,-0.13,0.04,1.09,74.05,-122.84,25.72,1.09
1773565388.97,0.46,0.27,0.97,192.95,-196.98,-53.15,1.11
1773565389.07,0.77,0.49,1.13,-11.15,-172.78,-77.01,1.45
1773565389.18,0.42,0.57,1.20,35.01,-86.15,45.80,1.39
1773565389.27,0.28,0.37,1.06,66.85,42.01,4.69,1.16
1773565389.39,0.06,0.25,0.84,29.89,40.40,75.82,0.88
1773565389.47,-0.07,0.29,0.62,-37.40,20.64,72.58,0.68
1773565389.59,0.04,0.18,0.45,-69.86,56.61,81.50,0.49
1773565389.69,0.00,0.22,0.69,-142.23,58.49,48.99,0.72
1773565389.79,0.01,0.32,0.86,-24.61,15.59,15.01,0.92
1773565389.89,0.09,0.08,0.81,22.63,55.71,101.04,0.82
1773565390.00,0.09,-0.18,0.51,-21.86,30.59,308.72,0.55
1773565390.11,-0.11,-0.09,1.15,-49.45,219.13,219.30,1.15
1773565390.20,-0.38,0.08,1.15,106.98,-241.88,110.30,1.21
1773565390.30,0.04,0.34,0.73,20.75,-31.66,40.44,0.81
1773565390.42,-0.09,0.14,0.95,-195.73,338.44,108.61,0.96
1773565390.52,-0.59,-0.32,0.97,-306.66,177.07,205.14,1.18
1773565390.62,-0.37,0.01,0.72,-14.18,-53.79,50.70,0.81
1773565390.72,-0.32,-0.05,0.86,-27.16,-57.15,68.61,0.92
1773565390.83,-0.26,-0.05,0.77,-163.33,2.08,65.02,0.82
1773565390.93,-0.96,0.12,1.29,-87.24,17.25,-46.29,1.61
1773565391.04,-0.27,-0.09,0.93,137.30,-98.70,-33.07,0.97
1773565391.14,-0.14,0.03,1.06,-34.11,1.22,34.08,1.07
