time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780822982.05,0.28,-0.94,-0.12,-8.54,10.29,-3.15,0.98
1780822982.25,0.28,-0.97,-0.18,0.35,-8.16,3.74,1.02
1780822982.45,0.29,-0.92,-0.23,-15.04,-19.06,1.82,0.99
1780822982.65,0.30,-0.92,-0.18,-6.11,-17.25,13.21,0.99
1780822982.85,0.17,-0.72,-0.25,1.00,-43.24,10.41,0.78
1780822983.05,0.18,-0.71,-0.34,-8.20,-71.77,1.63,0.81
1780822983.25,0.17,-0.84,-0.44,38.98,-82.46,0.60,0.96
1780822983.45,-0.46,-1.55,-1.06,89.08,-160.85,-20.03,1.93
1780822983.65,1.19,2.00,-1.47,-31.73,-250.14,-223.98,2.75
1780822983.85,-0.87,0.08,1.01,-79.68,57.53,-25.33,1.33
1780822984.05,-0.28,-0.34,0.73,-186.87,12.86,56.45,0.85
1780822984.25,-0.46,-0.47,0.64,73.87,15.31,-1.76,0.92
1780822984.45,-0.36,-0.38,0.72,28.13,5.52,-15.57,0.89
1780822984.65,-0.46,-0.32,0.87,15.58,-0.07,-14.43,1.03
1780822984.85,-0.40,-0.54,1.17,-20.23,3.78,20.08,1.35
1780822985.05,-0.44,-0.26,0.73,-21.95,-8.24,6.02,0.89
1780822985.25,-0.53,-0.31,0.86,34.94,6.23,-4.97,1.05
