time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780823799.80,-0.09,-0.95,-0.03,-12.37,15.34,-4.15,0.96
1780823800.00,-0.06,-0.97,-0.18,-23.92,-2.70,-1.52,0.99
1780823800.20,-0.16,-1.00,-0.25,-15.41,-5.20,8.71,1.04
1780823800.40,-0.04,-0.97,-0.17,21.84,19.50,-5.43,0.98
1780823800.60,-0.06,-0.99,-0.21,3.67,26.42,-8.63,1.02
1780823800.80,-0.07,-0.99,-0.19,-3.82,8.01,-18.38,1.01
1780823801.01,-0.00,-0.97,-0.13,8.67,8.82,-15.76,0.98
1780823801.21,0.07,-0.94,-0.04,16.20,9.18,-24.77,0.95
1780823801.40,0.11,-0.93,-0.06,15.40,11.57,-31.85,0.94
1780823801.60,0.14,-0.81,-0.03,16.56,12.41,-27.86,0.82
1780823801.80,0.05,-0.55,-0.14,9.12,14.52,-37.48,0.57
1780823802.00,0.19,-1.25,0.13,-58.82,-46.37,-107.09,1.27
1780823802.21,2.00,1.32,2.00,92.80,-40.94,62.98,3.12
1780823802.41,0.91,0.40,0.36,-35.98,193.07,40.12,1.05
1780823802.61,1.04,0.18,0.54,-11.90,-7.08,76.96,1.18
1780823802.80,1.05,-0.16,0.48,6.76,97.57,14.79,1.17
1780823803.00,0.81,-0.52,0.41,1.14,2.31,3.28,1.05
1780823803.21,0.65,-0.44,0.38,-6.25,-13.34,0.94,0.88
1780823803.40,0.76,-0.37,0.41,8.08,-25.16,14.52,0.94
