time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780827327.54,0.15,-0.93,-0.20,-1.21,3.54,9.38,0.96
1780827327.74,0.08,-0.85,-0.19,-7.01,-1.34,-3.91,0.87
1780827327.95,0.20,-0.74,-0.13,-3.23,-1.79,3.04,0.78
1780827328.15,-0.46,-0.36,-0.06,100.03,-36.01,10.98,0.58
1780827328.34,0.39,-0.63,-0.44,-85.48,-23.21,7.17,0.87
1780827328.55,-2.00,-2.00,2.00,177.03,88.40,250.13,3.46
1780827328.74,-0.29,-0.39,-0.70,43.53,74.46,118.72,0.86
1780827328.94,-0.77,-0.78,-0.25,-72.82,-53.76,-30.62,1.13
1780827329.15,-0.89,-0.10,0.73,6.21,33.97,-91.91,1.15
1780827329.35,-0.58,0.17,0.38,-9.43,19.21,-26.21,0.72
1780827329.55,-0.53,-0.40,0.31,-1.37,-47.26,-18.86,0.73
1780827329.74,-0.72,-0.15,0.45,7.82,26.73,0.30,0.86
1780827329.94,-0.79,-0.24,0.56,-5.98,-18.86,-41.24,0.99
1780827330.14,-0.87,-0.07,0.63,2.15,20.49,21.21,1.08
1780827330.34,-0.77,-0.16,0.59,4.78,-16.44,1.51,0.99
1780827330.54,-0.81,-0.16,0.49,3.53,5.05,5.95,0.96
1780827330.74,-0.83,-0.11,0.53,-3.80,-3.44,-6.28,0.99
1780827330.94,-0.79,-0.13,0.55,-4.44,0.86,-1.12,0.97
1780827331.14,-0.80,-0.15,0.53,-5.94,-8.76,2.14,0.97
