time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780826703.65,0.41,-0.84,-0.23,-3.33,-0.05,-4.35,0.96
1780826703.85,0.46,-0.85,-0.38,-18.55,-7.33,-10.98,1.04
1780826704.05,0.48,-0.66,-0.43,-26.24,-13.30,-30.56,0.92
1780826704.25,0.35,-0.49,-0.34,-37.27,1.14,-26.18,0.69
1780826704.45,0.37,-0.64,-0.39,36.52,22.85,24.13,0.84
1780826704.65,0.80,-0.61,-0.47,66.50,46.66,-20.76,1.11
1780826704.85,1.71,-0.23,-1.10,26.43,81.36,2.05,2.05
1780826705.05,0.17,-0.28,0.74,146.05,81.34,-43.85,0.80
1780826705.25,0.46,0.16,1.01,103.05,42.03,-28.34,1.12
1780826705.45,0.38,0.10,0.89,177.94,16.26,41.39,0.97
1780826705.66,0.25,-0.24,0.86,-31.85,-4.84,34.31,0.93
1780826705.85,0.24,-0.37,1.08,-5.43,22.29,-4.28,1.17
1780826706.05,0.20,-0.46,1.19,73.77,4.43,-20.85,1.29
1780826706.25,-0.40,-0.24,0.95,7.81,40.76,21.65,1.06
1780826706.45,0.00,-0.15,0.92,-1.26,16.44,14.45,0.94
1780826706.65,0.11,-0.12,0.96,-11.40,2.12,-3.34,0.97
