time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780823257.58,0.15,-0.96,-0.26,0.87,5.25,-1.00,1.01
1780823257.78,0.08,-0.93,-0.37,-10.29,13.89,6.32,1.00
1780823257.98,0.10,-0.83,-0.34,-20.44,9.05,3.41,0.90
1780823258.17,0.11,-0.80,-0.42,-2.50,6.03,21.01,0.91
1780823258.39,0.01,-0.70,-0.34,6.38,-25.24,14.28,0.78
1780823258.58,0.05,-0.69,-0.40,58.90,-25.04,14.73,0.80
1780823258.78,-0.16,-1.56,-0.36,100.63,-68.00,-35.53,1.61
1780823258.98,0.10,0.54,-0.89,-27.20,-95.31,52.67,1.04
1780823259.18,-0.44,0.78,1.03,65.95,-7.34,129.77,1.36
1780823259.38,-0.02,-0.80,0.78,74.81,4.73,49.15,1.11
1780823259.58,-0.14,0.02,0.69,7.08,-76.39,-10.25,0.71
1780823259.78,-0.41,-0.13,0.60,-43.92,-30.14,23.27,0.74
1780823259.98,0.06,-0.15,0.77,-9.60,-20.53,-23.43,0.79
1780823260.18,-0.36,0.07,0.79,14.68,17.20,20.31,0.87
1780823260.37,-0.18,-0.05,0.90,0.27,-11.63,-9.85,0.92
1780823260.58,-0.25,0.01,0.88,-4.53,-3.06,1.98,0.92
1780823260.78,-0.20,0.12,0.90,5.46,-0.57,-2.53,0.93
