time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780826459.79,0.19,-0.88,-0.42,-0.66,3.94,5.36,1.00
1780826459.98,0.16,-0.89,-0.41,-9.53,-9.18,14.59,0.99
1780826460.17,0.12,-0.90,-0.50,-8.17,-12.38,17.64,1.04
1780826460.37,0.01,-0.85,-0.48,-5.79,-9.98,31.82,0.98
1780826460.58,0.00,-0.78,-0.48,-10.46,-5.63,13.51,0.91
1780826460.77,-0.06,-0.71,-0.46,9.03,-22.28,48.36,0.85
1780826460.97,0.04,-0.55,-0.34,-6.70,-52.94,3.75,0.65
1780826461.17,-1.02,-1.98,0.56,-31.75,-250.14,36.82,2.29
1780826461.38,-1.10,-0.78,-1.27,-108.02,-55.12,66.63,1.85
1780826461.57,-0.98,0.26,-0.37,-41.36,-73.87,53.73,1.08
1780826461.77,-0.74,-0.05,-0.05,-20.03,-12.05,-31.36,0.74
1780826461.97,-0.49,-0.07,0.07,-12.50,131.22,-37.39,0.50
1780826462.18,-0.81,-0.64,-1.45,-116.84,150.80,-14.11,1.78
1780826462.37,-0.27,-0.15,-1.06,-19.50,-46.60,-3.44,1.10
1780826462.57,-0.84,0.07,-0.87,24.28,-44.73,4.32,1.21
1780826462.77,-0.67,-0.18,-0.59,-13.53,-40.07,-31.27,0.91
1780826462.97,-0.86,-0.29,-0.65,-8.96,8.23,8.21,1.11
1780826463.17,-0.78,-0.12,-0.70,-0.17,7.31,17.66,1.06
1780826463.38,-0.72,-0.13,-0.76,0.40,-2.66,-4.64,1.06
1780826463.57,-0.75,-0.17,-0.74,10.33,-5.56,3.36,1.07
1780826463.77,-0.75,-0.17,-0.75,-0.32,-1.98,-1.96,1.08
