time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780826927.18,0.04,-0.94,-0.32,13.73,1.11,11.79,0.99
1780826927.36,0.10,-0.87,-0.39,2.80,3.19,20.98,0.96
1780826927.56,0.05,-0.72,-0.42,-10.99,4.99,31.23,0.83
1780826927.76,-0.10,-0.47,-0.37,-6.06,9.37,46.55,0.61
1780826927.96,0.06,-0.77,-0.54,-18.27,-35.44,13.77,0.95
1780826928.17,-1.94,-2.00,-0.48,191.23,-82.48,135.44,2.83
1780826928.36,0.87,-0.41,-0.07,112.09,-158.32,-33.89,0.97
1780826928.56,-0.62,0.63,1.09,57.26,54.34,32.25,1.40
1780826928.76,-1.34,-0.42,1.30,-13.82,33.08,76.31,1.92
1780826928.96,-0.47,-0.16,0.73,73.01,21.14,-21.79,0.89
1780826929.16,-0.36,-0.06,0.67,23.26,-18.64,-31.47,0.76
1780826929.37,-0.91,-0.04,0.43,-18.00,29.79,-8.42,1.00
1780826929.56,-0.56,-0.17,0.65,-7.15,-13.76,1.11,0.87
1780826929.77,-0.53,-0.31,0.66,-11.53,-17.25,-0.65,0.90
1780826929.98,-0.58,-0.35,0.54,-4.74,-4.53,8.81,0.86
1780826930.16,-0.58,-0.25,0.67,-2.97,-10.13,-11.23,0.92
