time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780823072.08,0.06,-0.96,-0.27,-1.92,-12.31,2.64,1.00
1780823072.28,0.12,-0.93,-0.31,-0.68,7.19,2.58,0.99
1780823072.48,0.10,-0.89,-0.30,-5.97,9.51,9.57,0.95
1780823072.68,0.08,-0.89,-0.37,-1.94,11.81,14.84,0.97
1780823072.88,0.09,-0.89,-0.41,15.20,-0.18,-2.31,0.98
1780823073.08,0.08,-0.76,-0.31,-15.63,-21.11,6.11,0.82
1780823073.28,0.01,-0.56,-0.21,26.77,-19.10,-9.99,0.60
1780823073.48,0.14,-0.74,-0.19,74.66,-6.74,-4.77,0.78
1780823073.68,-1.57,-0.14,1.79,-32.42,-34.27,33.14,2.39
1780823073.88,0.18,0.47,0.73,12.12,-13.33,-3.92,0.89
1780823074.08,-0.38,0.11,1.57,-162.08,-48.08,-78.69,1.62
1780823074.28,-0.29,-0.25,0.74,48.42,12.14,20.57,0.83
1780823074.48,-0.53,-0.28,0.72,-7.66,3.93,20.08,0.93
1780823074.68,0.04,-0.55,0.59,-24.34,-23.93,-24.72,0.81
1780823074.88,-0.29,-0.31,0.80,1.47,-3.95,-5.37,0.91
