time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780826667.21,0.22,-0.89,-0.49,2.63,1.40,8.08,1.04
1780826667.41,0.24,-0.88,-0.45,-11.43,6.98,6.47,1.02
1780826667.61,0.27,-0.78,-0.51,-31.85,24.41,11.65,0.97
1780826667.81,0.15,-0.60,-0.46,-11.05,22.07,29.75,0.77
1780826668.01,0.03,-0.58,-0.12,30.34,9.18,40.79,0.60
1780826668.21,0.08,-0.68,-0.63,1.03,-33.22,42.32,0.93
1780826668.41,-0.32,-1.54,-0.58,-149.76,-85.70,195.63,1.68
1780826668.61,-0.32,-0.35,0.59,54.13,-134.69,-25.11,0.75
1780826668.81,-0.19,0.13,0.79,14.21,21.97,-88.78,0.82
1780826669.02,-1.09,-0.53,0.77,225.18,157.68,119.40,1.44
1780826669.21,-0.58,-0.31,0.40,24.79,-52.02,-19.29,0.77
1780826669.41,-0.59,-0.22,0.36,-3.89,-43.34,12.13,0.73
1780826669.61,-0.57,-0.40,0.61,-24.69,4.84,-0.47,0.93
1780826669.81,-0.66,-0.09,0.71,-31.99,-11.83,-28.77,0.97
1780826670.01,-0.63,-0.32,0.64,4.71,-9.72,-9.65,0.95
1780826670.21,-0.63,-0.24,0.63,0.02,0.39,5.57,0.92
1780826670.41,-0.64,-0.24,0.64,-3.69,-2.21,-0.47,0.93
1780826670.61,-0.64,-0.23,0.69,-0.89,-1.03,1.19,0.97
1780826670.81,-0.66,-0.22,0.67,-4.89,-1.50,-1.63,0.97
