time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780823808.75,-0.17,-0.92,-0.13,-4.29,12.74,-22.84,0.95
1780823808.95,-0.02,-0.82,0.02,-6.54,16.50,-17.41,0.82
1780823809.15,-0.08,-1.28,-0.16,15.84,67.50,35.02,1.29
1780823809.36,-0.07,-0.98,-0.18,-11.33,18.86,-24.75,1.00
1780823809.56,-0.04,-0.97,-0.07,8.91,20.49,-11.15,0.97
1780823809.75,0.04,-0.97,-0.10,6.49,10.81,-20.93,0.98
1780823809.95,0.14,-0.98,-0.13,-6.08,7.45,-41.37,1.00
1780823810.16,0.24,-0.96,-0.10,1.37,11.38,-37.26,0.99
1780823810.35,0.26,-0.80,-0.03,23.76,6.34,-26.24,0.84
1780823810.55,0.19,-0.78,-0.02,29.53,36.55,-46.38,0.80
1780823810.75,0.33,-0.67,0.06,9.87,44.83,-88.50,0.75
1780823810.96,0.42,0.90,0.76,-203.80,-179.62,-174.74,1.25
1780823811.15,0.74,0.30,0.64,250.13,-19.15,4.34,1.02
1780823811.36,0.68,-0.03,0.21,38.36,30.85,-18.27,0.72
1780823811.55,0.85,0.04,0.53,-18.69,-53.24,49.30,1.00
1780823811.75,1.38,-0.02,0.25,-171.47,27.03,-7.23,1.40
1780823811.96,0.65,-0.15,0.87,100.05,87.21,4.35,1.10
1780823812.15,0.73,-0.49,0.31,-47.52,-15.69,0.13,0.93
1780823812.36,0.78,-0.44,0.44,-36.63,9.40,-2.08,1.00
1780823812.56,0.70,-0.47,0.51,0.25,-7.66,3.01,0.99
