time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780825570.25,-0.04,-0.94,0.07,30.63,-11.82,7.96,0.94
1780825570.45,0.01,-0.97,-0.05,5.50,6.73,0.30,0.97
1780825570.65,0.03,-0.83,-0.17,20.45,-16.32,6.32,0.84
1780825570.86,-0.06,-0.82,-0.09,-9.37,20.17,-2.61,0.83
1780825571.05,0.24,-0.81,-0.11,30.99,-65.73,44.18,0.86
1780825571.25,-0.11,-0.91,-0.37,189.70,29.56,-3.98,0.99
1780825571.45,-1.11,-0.35,0.38,250.13,32.69,-34.73,1.22
1780825571.66,-0.80,-0.65,0.50,239.92,-55.60,130.79,1.15
1780825571.86,-0.46,-0.17,0.21,14.37,26.63,-84.83,0.54
1780825572.05,-0.64,0.14,0.51,-90.67,90.75,15.23,0.83
1780825572.26,-0.32,0.14,1.01,14.25,-42.91,-4.69,1.07
1780825572.45,-0.14,0.11,0.79,-15.49,-49.33,46.76,0.81
1780825572.67,-0.00,0.09,0.95,-35.60,73.06,67.31,0.95
1780825572.85,-0.26,-0.03,0.48,29.41,42.62,-45.92,0.54
1780825573.06,-0.26,-0.31,0.71,1.59,-22.14,-16.56,0.81
1780825573.25,-0.44,0.06,0.81,-12.22,36.37,12.89,0.92
1780825573.45,-0.38,-0.02,0.85,-0.65,2.66,-6.17,0.93
1780825573.65,-0.42,-0.01,0.84,-4.80,2.23,2.25,0.94
1780825573.86,-0.40,-0.05,0.83,-2.92,-3.67,-3.93,0.92
1780825574.05,-0.42,-0.03,0.84,-4.17,0.69,-0.30,0.94
1780825574.25,-0.38,0.02,0.82,6.51,-25.26,-5.21,0.91
