time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780826610.23,0.39,-0.89,-0.39,-20.59,20.74,20.66,1.05
1780826610.43,0.37,-0.84,-0.54,-2.34,18.18,28.30,1.07
1780826610.63,0.24,-0.69,-0.47,-39.80,44.93,41.90,0.87
1780826610.84,-0.03,-0.68,-0.39,24.52,17.15,51.16,0.79
1780826611.05,0.07,-0.51,-0.42,25.46,-37.02,4.58,0.67
1780826611.25,-1.36,-2.00,-0.75,82.69,-43.61,150.61,2.53
1780826611.44,-0.50,0.05,0.78,138.01,-91.80,148.02,0.93
1780826611.63,0.33,0.36,2.00,34.28,-35.05,-69.58,2.06
1780826611.83,-0.64,-0.70,0.95,19.50,1.56,-34.65,1.35
1780826612.03,-0.41,-0.46,0.90,124.92,21.57,23.73,1.09
1780826612.23,-0.55,-0.29,0.78,41.99,21.34,22.36,1.00
1780826612.44,-0.04,0.00,0.32,78.62,-19.34,-46.05,0.32
1780826612.63,-0.16,-0.59,0.52,-8.37,4.66,28.53,0.80
1780826612.83,-0.53,-0.30,0.85,-40.61,19.87,-19.51,1.05
