time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780826622.65,0.25,-0.89,-0.28,-3.37,6.77,3.71,0.97
1780826622.84,0.25,-0.90,-0.36,-8.85,20.27,19.92,1.00
1780826623.04,0.17,-0.74,-0.36,-24.05,25.55,28.99,0.84
1780826623.24,0.02,-0.56,-0.38,11.44,17.44,43.02,0.68
1780826623.44,0.16,-0.69,-0.29,20.32,-19.95,15.76,0.77
1780826623.64,0.31,-2.00,-1.53,152.00,-102.81,58.66,2.54
1780826623.84,0.40,0.23,0.40,110.25,-147.02,30.68,0.61
1780826624.06,-2.00,0.14,1.47,148.67,-11.28,-12.07,2.49
1780826624.24,-0.83,-0.61,0.99,65.53,146.54,115.08,1.43
1780826624.44,-0.23,-0.45,0.78,20.97,71.28,20.71,0.93
1780826624.64,-0.69,-0.09,0.90,14.24,-11.29,-28.57,1.14
1780826624.84,-0.66,-0.48,0.66,-49.10,2.96,-36.20,1.05
1780826625.04,-0.17,-0.11,0.93,-11.74,-22.47,-0.45,0.95
1780826625.24,-0.39,-0.18,0.87,16.19,-8.09,-11.88,0.97
1780826625.44,-0.54,-0.48,0.75,6.72,-3.48,-14.01,1.04
