time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780824074.76,-0.23,-0.97,-0.26,0.76,-6.50,-0.88,1.03
1780824074.94,-0.21,-0.95,-0.25,-2.88,-7.50,-4.39,1.00
1780824075.15,-0.15,-0.95,-0.21,3.87,-1.08,-16.26,0.98
1780824075.35,-0.09,-0.95,-0.19,8.50,9.00,-24.07,0.97
1780824075.55,0.00,-0.92,-0.16,21.66,14.00,-24.58,0.93
1780824075.75,0.10,-0.95,-0.14,16.02,19.75,-30.63,0.97
1780824075.95,0.01,-0.70,-0.02,18.16,11.75,-16.74,0.70
1780824076.15,0.11,-0.74,-0.09,33.36,26.31,9.57,0.75
1780824076.34,0.14,-1.38,0.19,122.33,79.56,-43.85,1.39
1780824076.55,1.61,0.22,0.69,250.13,-4.96,-52.39,1.77
1780824076.75,0.48,0.78,0.94,64.08,-42.97,-91.32,1.31
1780824076.95,-0.02,-0.15,1.21,-18.32,25.06,-11.49,1.22
1780824077.15,0.11,-0.22,0.67,19.07,-3.05,27.40,0.71
1780824077.35,-0.07,-0.20,0.85,28.17,-9.18,-1.34,0.88
1780824077.55,0.05,-0.24,0.77,8.28,-42.18,27.32,0.80
1780824077.75,0.26,0.00,0.83,40.57,-8.74,-6.52,0.87
1780824077.95,0.32,0.27,0.99,27.98,-6.98,-7.85,1.07
1780824078.15,0.20,0.06,0.88,-29.60,5.81,6.31,0.90
1780824078.35,0.28,0.01,0.90,-28.52,-2.41,-5.26,0.94
