time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780827604.41,0.26,-1.00,-0.18,-17.84,8.34,16.44,1.05
1780827604.61,0.27,-0.96,-0.19,-9.41,-7.53,7.69,1.01
1780827604.83,0.21,-0.97,-0.22,-1.95,-8.21,12.55,1.02
1780827605.01,0.19,-0.87,-0.28,4.18,-13.60,14.58,0.93
1780827605.22,0.20,-0.55,-0.34,-45.76,-57.48,-29.84,0.68
1780827605.41,0.34,-0.41,-0.09,55.55,35.00,-29.54,0.54
1780827605.61,-0.47,-2.00,-0.69,166.83,7.86,7.16,2.17
1780827605.81,-0.34,-0.08,-0.06,14.90,47.60,99.86,0.35
1780827606.01,-1.36,-0.42,0.31,-42.49,-32.74,133.79,1.46
1780827606.21,-1.71,-0.21,1.28,84.86,85.53,61.83,2.15
1780827606.42,-0.74,0.11,0.54,19.27,8.69,-27.37,0.92
1780827606.61,-0.62,0.25,0.51,-25.02,-11.34,-4.64,0.84
1780827606.83,-0.32,-0.50,0.23,-63.40,-33.23,-30.21,0.63
1780827607.01,-0.83,0.15,0.54,14.33,46.59,27.51,1.00
1780827607.21,-0.67,-0.32,0.52,-23.48,-16.65,-33.32,0.90
1780827607.41,-0.84,-0.04,0.55,15.47,14.69,12.94,1.01
1780827607.61,-0.76,-0.14,0.55,12.23,-6.06,-7.77,0.95
1780827607.81,-0.82,-0.15,0.44,-1.91,-2.89,-0.98,0.94
1780827608.01,-0.79,-0.14,0.45,3.46,-1.06,3.85,0.92
