time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1800420615.0,0.57,-0.6,0.22,-55.7,-44.61,27.35,0.86
1800420615.1002126,0.61,-0.41,0.31,-9.86,-119.64,-14.52,0.8
1800420615.2004251,0.7,-0.47,0.29,14.89,-112.17,-19.31,0.89
1800420615.300638,0.69,-0.42,0.32,52.35,-84.68,15.0,0.87
1800420615.4008505,0.65,-0.46,0.15,-3.89,5.22,69.16,0.81
1800420615.501063,0.78,-0.68,0.32,18.7,14.9,51.51,1.08
1800420615.6012757,0.74,-0.62,0.29,8.18,-30.91,4.31,1.01
1800420615.7014885,0.69,-0.52,0.16,5.51,-30.07,-14.81,0.88
1800420615.801701,0.66,-0.52,0.22,-4.46,-31.73,-11.78,0.87
1800420615.9019136,0.68,-0.54,0.21,-5.75,-44.93,-36.52,0.89
1800420616.0021262,0.61,-0.59,0.25,4.97,-40.41,-17.18,0.88
1800420616.102339,0.71,-0.54,0.25,-40.48,9.51,11.98,0.92
1800420616.2025516,0.7,-0.64,0.25,-19.78,13.82,5.59,0.98
1800420616.3027642,0.77,-0.57,0.22,10.44,-5.99,-71.62,0.99
1800420616.4029768,0.63,-0.68,0.26,-92.61,41.52,-20.61,0.96
1800420616.5031896,0.45,-0.67,0.24,-51.38,-8.78,-60.0,0.84
1800420616.6034021,0.36,-0.68,0.23,-5.91,31.25,-45.96,0.8
1800420616.7036147,0.47,-0.66,0.34,143.37,20.21,-56.28,0.87
1800420616.8038273,0.58,-0.51,0.33,281.19,-44.11,-101.62,0.84
1800420616.90404,0.76,-0.24,0.03,199.95,-29.49,-67.06,0.8
1800420617.0042527,0.94,-0.18,0.1,108.49,-14.3,-51.59,0.97
1800420617.1044652,1.1,-0.16,-0.06,183.99,-92.87,-46.08,1.11
1800420617.2046778,1.03,0.03,-0.23,196.59,-127.94,-56.11,1.06
1800420617.3048906,0.94,0.13,-0.28,71.95,-115.35,53.26,0.99
1800420617.4051032,1.01,0.18,-0.11,42.33,-35.9,118.06,1.04
1800420617.5053158,0.99,0.33,-0.09,-21.11,-3.83,102.63,1.05
1800420617.6055284,0.99,0.19,-0.14,-138.9,201.13,58.59,1.02
