time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780825643.52,0.04,-0.96,0.06,35.66,-14.86,3.04,0.97
1780825643.72,0.13,-1.01,-0.03,3.76,-10.33,-0.12,1.01
1780825643.92,0.03,-0.88,-0.06,12.04,-20.89,-2.06,0.88
1780825644.12,-0.03,-0.95,-0.08,2.50,-22.89,11.03,0.96
1780825644.32,0.19,-0.24,-0.15,32.69,-72.32,2.11,0.34
1780825644.53,-0.03,-0.60,-0.50,3.08,50.83,61.68,0.79
1780825644.72,-0.92,-2.00,2.00,250.13,142.58,31.44,2.98
1780825644.92,-0.48,0.33,0.07,58.11,90.33,191.87,0.59
1780825645.12,-0.56,-0.75,0.06,-34.98,-98.92,23.32,0.94
1780825645.32,-0.65,0.07,0.81,-129.92,193.48,-8.96,1.04
1780825645.52,-0.55,0.03,0.93,11.61,-29.29,-18.29,1.08
1780825645.72,-0.49,0.48,0.62,-0.86,2.92,13.69,0.92
1780825645.97,-0.27,0.06,0.84,3.98,7.40,23.71,0.89
1780825646.12,-0.31,0.18,0.81,41.95,19.84,2.69,0.88
1780825646.32,-0.30,-0.53,0.96,-6.29,20.98,6.61,1.14
1780825646.52,-0.35,0.17,0.95,-10.73,10.73,9.27,1.02
1780825646.72,-0.38,-0.14,0.85,4.82,-11.70,-5.52,0.95
1780825646.92,-0.39,-0.11,0.87,-8.98,5.57,-3.03,0.96
1780825647.12,-0.34,-0.10,0.86,1.69,-12.24,-3.08,0.93
1780825647.32,-0.33,-0.08,0.85,-2.89,-2.67,1.43,0.92
1780825647.52,-0.34,-0.09,0.83,3.21,-12.84,-0.24,0.91
