time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773565029.29,0.01,-0.88,0.35,-17.91,5.07,14.75,0.95
1773565029.35,-0.04,-0.88,0.35,-30.93,2.14,13.63,0.95
1773565029.44,-0.07,-0.91,0.33,-38.32,9.42,17.80,0.97
1773565029.55,-0.10,-0.94,0.29,-42.78,19.51,19.11,0.99
1773565029.66,-0.07,-0.92,0.25,-37.42,16.21,30.69,0.95
1773565029.76,-0.10,-0.95,0.26,-29.19,11.71,51.10,0.99
1773565029.87,-0.13,-0.88,0.26,-33.16,-1.33,65.95,0.93
1773565029.96,-0.19,-0.88,0.19,-50.32,10.18,87.79,0.92
1773565030.07,-0.21,-0.86,0.14,-31.66,5.45,94.34,0.89
1773565030.17,-0.28,-0.86,0.16,-18.70,2.00,87.51,0.91
1773565030.28,-0.18,-0.59,0.13,-24.89,-22.84,71.50,0.63
1773565030.38,-0.24,-0.48,0.13,30.93,-17.79,58.93,0.55
1773565030.48,-0.10,-0.28,0.41,164.26,-68.99,39.37,0.51
1773565030.58,-0.72,-1.08,0.53,111.24,-21.95,152.93,1.41
1773565030.68,-0.63,0.19,0.77,498.63,-299.71,-198.49,1.01
1773565030.79,-1.31,-0.72,0.37,-277.05,341.34,218.93,1.54
1773565030.90,-1.30,-0.40,0.24,-362.67,379.56,24.61,1.38
1773565030.99,-0.57,-0.35,-0.46,-172.81,117.39,50.92,0.81
1773565031.11,-0.77,-0.34,-0.32,-74.09,68.56,25.57,0.90
1773565031.21,-0.75,-0.54,-0.55,0.73,-24.28,-60.03,1.07
1773565031.31,-0.64,-0.57,-0.43,-81.68,-8.31,-20.25,0.95
1773565031.41,-0.71,-0.70,-0.33,31.89,-11.47,-12.72,1.05
1773565031.51,-0.70,-0.81,-0.14,82.70,41.95,-14.98,1.08
1773565031.62,-0.73,-0.56,-0.06,31.19,-6.93,-10.46,0.92
