time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780823452.20,0.12,0.29,0.79,-58.39,-26.04,74.23,0.85
1780823452.40,0.28,-0.11,0.73,-83.47,-35.60,78.53,0.78
1780823452.60,0.53,-0.40,0.50,-85.29,50.34,-80.34,0.83
1780823452.80,0.51,-0.84,0.40,-84.06,25.99,-50.65,1.06
1780823453.00,0.28,-0.79,0.71,-18.11,15.63,-23.71,1.09
1780823453.20,0.21,-0.70,0.53,-1.78,33.98,-2.42,0.91
1780823453.40,0.23,-0.56,0.61,18.38,-4.00,-16.19,0.86
1780823453.60,0.32,-0.38,0.73,99.76,37.06,-13.38,0.89
1780823453.80,0.26,-0.27,0.82,-67.02,-2.05,41.34,0.90
1780823454.00,0.24,-0.60,0.84,-70.66,34.96,-16.73,1.06
1780823454.20,0.12,-0.58,0.55,-45.40,23.04,-9.95,0.81
