time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780827057.07,0.34,-0.90,-0.33,46.98,18.60,12.50,1.02
1780827057.27,0.43,-0.79,-0.51,-40.76,10.61,-3.34,1.04
1780827057.48,0.11,-0.48,-0.31,-79.69,-10.89,1.09,0.58
1780827057.67,0.11,-0.57,-0.09,-14.73,46.53,29.44,0.59
1780827057.87,0.35,-0.82,-0.63,136.27,-17.81,54.18,1.09
1780827058.07,-0.61,-2.00,-0.53,176.23,33.73,-9.89,2.16
1780827058.28,-0.20,0.17,0.40,164.23,-54.73,140.36,0.48
1780827058.47,-0.03,-0.36,0.57,210.24,-50.52,-64.00,0.67
1780827058.67,0.12,-0.40,0.29,-49.90,55.94,2.89,0.51
1780827058.87,0.24,-0.35,0.49,-63.67,45.63,-33.93,0.65
1780827059.07,-0.14,-0.13,0.74,-41.60,-3.38,-14.21,0.76
1780827059.27,-0.20,-0.27,0.79,-21.56,-3.65,-7.93,0.86
1780827059.47,-0.28,-0.07,0.69,11.83,-17.00,-4.43,0.75
1780827059.67,-0.24,-0.48,1.05,1.01,-34.45,-39.80,1.18
1780827059.87,-0.29,-0.11,0.87,18.03,-4.82,15.37,0.93
1780827060.07,-0.38,-0.33,0.86,-5.69,8.41,-3.37,1.00
