time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773565599.10,0.14,-0.94,0.03,20.46,-19.13,-25.44,0.95
1773565599.20,0.07,-0.97,0.05,8.70,-12.60,22.23,0.97
1773565599.30,0.16,-0.97,-0.02,-0.98,-20.96,-13.30,0.98
1773565599.41,0.12,-0.97,-0.02,6.32,-24.17,-4.66,0.98
1773565599.51,0.12,-1.00,-0.01,18.26,-10.86,-2.06,1.00
1773565599.60,0.15,-0.97,-0.03,41.88,-10.28,-2.34,0.99
1773565599.72,0.12,-0.92,0.01,84.32,-16.89,-7.13,0.93
1773565599.81,0.13,-0.82,0.02,85.88,-16.84,4.09,0.83
1773565599.92,0.14,-0.68,0.10,97.13,4.01,-8.63,0.70
1773565600.03,0.15,-0.74,0.27,151.50,24.34,-1.80,0.80
1773565600.13,-0.10,-0.85,0.36,184.72,96.18,-7.68,0.92
1773565600.23,-0.23,-0.74,0.13,337.68,107.34,-27.07,0.79
1773565600.33,-0.04,-0.70,1.37,405.37,-27.45,253.63,1.54
1773565600.44,-0.43,0.85,2.00,139.88,326.24,-80.44,2.21
1773565600.55,-0.08,0.31,0.55,-122.92,-116.23,-74.52,0.64
1773565600.65,-0.32,-0.07,0.79,-42.81,70.81,-146.43,0.85
1773565600.76,-0.28,0.34,0.79,67.18,-37.50,-26.81,0.90
1773565600.86,-0.41,-0.05,1.08,22.08,10.88,-39.01,1.16
1773565600.96,-0.21,0.03,0.70,45.18,-11.39,-47.73,0.73
1773565601.06,-0.42,0.00,0.99,-14.37,-32.93,-27.89,1.07
1773565601.16,-0.27,-0.13,0.87,-64.44,-26.57,-45.08,0.92
1773565601.27,-0.32,-0.19,0.93,-43.50,-24.63,-45.50,1.00
1773565601.36,-0.32,-0.12,0.93,-18.44,-42.92,0.46,0.99
1773565601.47,-0.25,-0.07,0.88,-46.46,-28.49,-8.47,0.92
1773565601.56,-0.29,-0.12,0.87,-12.82,-17.73,-25.57,0.92
