time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780826982.50,-0.04,-0.93,-0.34,1.29,5.48,-1.39,0.99
1780826982.70,0.05,-0.95,-0.42,-5.18,0.98,6.71,1.04
1780826982.90,0.09,-0.93,-0.39,-8.05,12.47,16.89,1.02
1780826983.11,-0.03,-0.60,-0.30,-27.11,72.02,24.96,0.68
1780826983.30,-0.08,-0.66,-0.33,4.12,-24.19,43.60,0.74
1780826983.50,-0.02,-0.75,-0.41,11.65,-41.32,34.47,0.85
1780826983.70,-1.11,-2.00,-0.29,-54.02,-106.75,90.36,2.31
1780826983.90,-0.18,-0.13,1.09,96.97,-173.11,-2.68,1.11
1780826984.10,0.18,-0.10,0.67,34.01,-65.58,-122.31,0.70
1780826984.32,-1.03,0.04,1.30,24.60,99.04,20.14,1.66
1780826984.50,-0.63,-0.26,0.62,48.17,31.23,-0.77,0.92
1780826984.70,-0.47,0.12,0.61,4.90,-27.95,7.84,0.78
1780826984.91,-0.93,-0.23,0.78,12.17,36.28,-0.26,1.24
1780826985.11,-0.57,-0.01,0.66,25.21,-28.90,-28.73,0.87
1780826985.31,-0.67,-0.17,0.66,-3.56,-0.03,23.36,0.96
1780826985.50,-0.56,-0.12,0.70,4.82,4.44,8.50,0.91
1780826985.70,-0.57,-0.18,0.65,11.65,-1.67,4.25,0.89
