time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780823409.85,0.09,-0.96,-0.19,-2.80,0.30,-2.91,0.98
1780823410.05,0.10,-0.96,-0.22,2.29,8.89,4.47,0.99
1780823410.25,0.14,-0.95,-0.25,-3.85,18.51,-0.21,0.99
1780823410.45,0.06,-0.85,-0.22,-18.62,17.97,13.50,0.88
1780823410.65,0.05,-0.81,-0.25,-3.85,21.66,22.41,0.85
1780823410.85,0.03,-0.70,-0.31,11.49,-2.92,20.40,0.77
1780823411.05,0.01,-0.86,-0.26,10.57,-12.66,23.75,0.90
1780823411.25,-0.07,-1.56,0.04,242.98,-104.18,103.65,1.56
1780823411.45,0.06,-0.29,0.19,54.63,-88.90,88.34,0.36
1780823411.65,-0.26,0.38,0.86,-107.68,-108.48,54.93,0.98
1780823411.85,0.03,-0.08,1.57,-22.11,-19.95,89.33,1.58
1780823412.05,-0.15,-0.11,0.88,-59.92,12.59,2.38,0.90
1780823412.25,-0.07,-0.42,0.74,25.35,-23.53,10.15,0.85
1780823412.45,-0.05,-0.28,0.84,-5.67,5.77,2.84,0.89
1780823412.65,-0.16,-0.35,0.85,-0.32,-0.30,-1.05,0.93
1780823412.90,-0.11,-0.30,0.90,-2.56,-1.82,-1.31,0.95
1780823413.05,-0.14,-0.31,0.88,0.77,0.85,0.63,0.94
1780823413.25,-0.14,-0.30,0.86,-0.92,-4.97,0.95,0.93
1780823413.45,-0.10,-0.26,0.88,-1.69,-2.18,-1.47,0.93
1780823413.65,-0.12,-0.30,0.91,0.82,-10.94,5.26,0.97
