time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780827242.96,-0.16,-0.90,0.15,17.63,-10.98,6.53,0.93
1780827243.15,-0.13,-0.87,0.12,17.69,-5.28,8.06,0.89
1780827243.35,-0.18,-0.95,0.18,19.89,-3.61,10.14,0.98
1780827243.55,-0.15,-0.92,0.14,15.31,15.44,12.60,0.94
1780827243.75,-0.08,-0.24,-0.24,54.83,-17.98,-0.89,0.35
1780827243.95,-0.24,-1.56,0.87,76.71,-194.62,20.30,1.81
1780827244.15,-0.17,-1.01,0.27,250.13,-250.14,250.13,1.06
1780827244.35,-0.45,0.90,1.04,-53.04,250.13,-89.94,1.44
1780827244.55,-0.47,0.21,0.62,-10.88,79.89,42.68,0.81
1780827244.76,-0.85,0.11,0.67,16.06,-12.57,-35.16,1.08
1780827244.95,-0.53,0.17,0.71,-19.85,6.53,-13.02,0.90
1780827245.15,-1.04,-0.77,1.12,73.86,-10.63,60.06,1.71
1780827245.35,-0.90,-0.26,0.79,-25.02,69.40,-55.42,1.23
1780827245.55,-0.72,0.10,0.80,4.51,-29.26,-23.00,1.08
1780827245.75,-0.77,0.16,0.74,2.57,7.46,-2.77,1.08
1780827245.95,-0.75,0.01,0.61,-3.27,2.31,-0.05,0.97
1780827246.15,-0.70,0.08,0.65,0.82,-2.53,-1.11,0.96
1780827246.36,-0.72,0.04,0.63,-0.76,-1.97,0.97,0.96
1780827246.55,-0.72,0.05,0.63,-2.46,-1.55,0.88,0.96
1780827246.75,-0.72,0.03,0.60,1.93,-7.60,2.96,0.94
