time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780827318.20,0.10,-0.96,-0.15,-2.68,-6.97,-14.88,0.97
1780827318.40,-0.12,-0.68,-0.22,29.11,4.37,42.53,0.73
1780827318.61,0.06,-0.18,-0.09,12.54,-73.49,26.44,0.21
1780827318.80,0.76,-0.95,-0.85,64.28,-43.21,77.60,1.49
1780827319.00,-0.47,-1.51,1.29,49.58,137.08,132.31,2.04
1780827319.20,0.04,0.33,-0.03,118.24,69.04,189.45,0.33
1780827319.40,-0.39,-0.62,0.04,-112.45,-97.02,-89.26,0.74
1780827319.61,-1.08,0.49,0.60,4.39,20.76,-97.24,1.32
1780827319.80,-0.72,0.22,0.74,-2.69,-21.17,-48.19,1.05
1780827320.00,-0.35,-0.53,0.37,-27.39,-40.40,-40.81,0.74
1780827320.20,-0.37,-0.19,0.45,-14.22,-7.21,-4.65,0.61
1780827320.41,-1.02,0.02,0.40,-5.66,13.76,-5.40,1.10
1780827320.61,-0.78,0.03,0.58,9.24,-28.92,7.62,0.97
1780827320.80,-0.75,-0.09,0.56,4.15,1.47,4.90,0.94
1780827321.02,-0.79,-0.08,0.56,-8.86,-1.29,2.53,0.97
