time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780824470.82,0.09,-0.90,-0.28,3.79,10.97,-0.61,0.95
1780824471.02,0.13,-0.91,-0.32,-5.94,-3.49,10.35,0.97
1780824471.23,-0.06,-0.68,-0.34,-37.15,-10.77,50.86,0.76
1780824471.42,-0.01,-0.79,-0.18,-3.61,-55.21,16.59,0.82
1780824471.62,0.27,-0.89,-0.43,49.98,-28.05,27.11,1.03
1780824471.82,-2.00,-2.00,-0.42,246.40,-232.68,73.48,2.86
1780824472.02,0.42,0.36,0.58,68.29,-250.14,-12.17,0.80
1780824472.22,-0.84,0.48,2.00,143.31,73.69,-77.67,2.22
1780824472.42,-0.27,-0.07,0.54,-4.41,179.62,4.63,0.61
1780824472.62,-0.39,-0.03,1.06,20.74,62.92,-9.56,1.13
1780824472.82,-0.89,-0.38,0.76,-13.02,-0.35,2.92,1.23
1780824473.03,-0.49,-0.11,0.74,-11.19,-21.83,9.79,0.90
1780824473.22,-0.47,-0.13,0.86,-6.13,4.23,-5.21,0.98
1780824473.42,-0.52,-0.15,0.83,-0.05,10.59,0.79,0.99
1780824473.62,-0.49,-0.16,0.80,-1.66,-0.21,2.06,0.95
1780824473.82,-0.41,-0.12,0.81,0.97,-0.05,-3.89,0.92
