time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773565394.6587944,0.23,-0.2,0.89,-56.15,-45.42,-12.32,0.94
1773565394.7688932,-0.17,0.03,1.01,-36.66,-27.83,-6.34,1.03
1773565394.853184,0.06,0.08,1.04,17.54,24.09,-5.89,1.04
1773565394.9523883,0.03,-0.07,0.84,-7.88,28.92,-18.89,0.85
1773565395.0511944,0.06,-0.07,0.95,11.95,24.61,58.72,0.95
1773565395.169025,-0.03,-0.03,0.91,-30.84,-3.68,74.21,0.91
1773565395.276005,-0.13,0.04,0.9,6.75,55.07,10.69,0.91
1773565395.3732643,0.02,-0.03,0.92,-11.04,-20.05,49.95,0.92
1773565395.4769745,0.02,-0.09,0.96,-9.77,-59.88,-31.12,0.96
1773565395.5745158,0.02,-0.05,0.91,-50.35,-22.15,-68.2,0.91
1773565395.6742382,0.01,-0.05,0.94,-52.24,-20.64,-114.78,0.94
1773565395.7901225,0.04,-0.16,1.01,-73.01,-62.23,8.95,1.02
1773565395.8909464,-0.01,-0.14,0.93,-32.78,80.23,-89.54,0.94
1773565395.990731,-0.07,-0.2,0.87,-17.79,-37.18,-59.63,0.9
1773565396.0910478,-0.07,-0.19,0.63,-30.41,-73.01,-166.76,0.66
1773565396.2041953,0.01,-0.15,0.37,78.99,-159.16,-98.67,0.4
1773565396.3068843,0.38,0.15,0.61,204.09,-379.8,-154.72,0.73
1773565396.403782,1.18,0.37,0.61,215.83,-498.86,-66.75,1.38
1773565396.505895,1.33,0.44,0.4,356.96,-284.43,-42.2,1.46
1773565396.618833,1.12,0.54,0.29,245.57,-210.89,15.43,1.28
1773565396.7202885,1.26,0.56,0.16,130.89,-214.92,44.66,1.39
1773565396.817974,1.18,0.42,-0.04,-61.83,-101.45,57.95,1.25
1773565396.9281654,1.19,0.35,-0.16,-105.5,62.56,61.66,1.25
1773565397.0255885,1.06,0.35,-0.31,-158.99,173.5,87.97,1.16
1773565397.1356337,0.84,0.25,-0.39,-148.64,190.18,78.35,0.96
