time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780824637.62,0.31,-0.94,-0.22,4.81,-5.58,1.65,1.01
1780824637.82,0.29,-0.94,-0.31,-0.95,-8.42,-5.87,1.03
1780824638.02,0.28,-0.82,-0.25,-20.50,-9.23,-26.28,0.90
1780824638.22,0.28,-0.63,-0.31,-14.79,-18.27,-27.06,0.76
1780824638.42,0.26,-0.70,-0.23,-17.35,-16.57,-44.11,0.78
1780824638.62,0.47,-0.69,-0.59,74.60,44.60,-51.73,1.03
1780824638.82,1.53,-0.75,0.31,-125.24,81.66,105.31,1.73
1780824639.02,-0.49,-0.41,0.44,128.57,115.56,152.67,0.78
1780824639.22,0.54,-0.36,1.22,-11.07,111.34,-15.54,1.38
1780824639.42,-0.17,-1.07,0.41,75.57,-20.06,-49.65,1.16
1780824639.62,-0.30,-0.30,0.33,-30.06,-12.59,29.49,0.54
1780824639.82,-0.09,-0.06,0.92,7.62,-2.53,46.35,0.92
1780824640.02,0.61,-0.24,0.79,42.22,-75.36,-112.58,1.02
1780824640.22,-0.28,-0.27,0.81,-6.83,55.79,31.50,0.90
1780824640.42,0.02,-0.10,0.94,-3.89,-17.51,-17.16,0.95
1780824640.63,0.15,-0.08,0.90,-4.60,-0.10,10.40,0.92
