time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773565044.36,-0.06,-0.92,0.42,-7.65,4.14,21.31,1.01
1773565044.47,0.09,-0.93,0.41,-9.24,-41.86,71.05,1.02
1773565044.57,0.07,-0.90,0.23,-16.70,-44.90,64.21,0.93
1773565044.68,0.02,-0.91,0.34,-22.69,-41.51,17.08,0.97
1773565044.78,0.09,-0.92,0.24,-3.89,-2.96,10.85,0.96
1773565044.88,-0.04,-0.90,0.24,-24.90,9.60,12.27,0.93
1773565044.98,-0.04,-0.91,0.19,-11.57,22.72,27.14,0.93
1773565045.08,-0.11,-0.92,0.23,12.69,14.92,19.53,0.96
1773565045.19,-0.16,-0.91,0.28,12.41,43.39,26.53,0.96
1773565045.29,-0.12,-0.87,0.20,-18.76,23.34,83.08,0.91
1773565045.39,-0.15,-0.88,0.22,-41.76,41.59,84.61,0.92
1773565045.50,-0.18,-0.84,0.24,-52.76,54.46,77.30,0.89
1773565045.60,-0.12,-0.65,0.10,-43.16,51.13,46.75,0.67
1773565045.70,0.07,-0.35,0.14,11.83,55.50,55.27,0.38
1773565045.81,-0.52,-0.77,0.24,-50.23,67.22,84.08,0.96
1773565045.91,-2.00,-0.62,0.87,29.65,-17.25,149.17,2.27
1773565046.01,-1.56,-0.34,0.25,-142.08,168.72,-152.93,1.62
1773565046.12,-1.59,-0.18,-1.17,-253.83,260.67,270.40,1.98
1773565046.21,-0.48,0.18,-0.70,136.18,77.05,24.58,0.87
1773565046.32,-0.77,-0.27,-0.55,13.08,134.55,-22.44,0.98
1773565046.42,-0.79,-0.37,-0.49,109.80,-49.15,-11.16,1.00
1773565046.53,-0.83,-0.50,-0.50,-64.46,-4.66,-18.03,1.09
1773565046.64,-0.74,-0.65,-0.46,41.65,-73.50,-17.30,1.09
1773565046.74,-0.74,-0.52,-0.27,-5.47,-47.42,33.77,0.94
1773565046.84,-0.85,-0.58,-0.26,27.95,-49.19,16.35,1.06
