time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780827005.28,0.20,-0.92,-0.28,-3.24,-4.98,-2.63,0.98
1780827005.48,0.23,-0.89,-0.37,-19.20,2.02,-9.13,0.99
1780827005.68,0.31,-0.90,-0.42,-18.73,14.16,9.60,1.04
1780827005.88,0.00,-0.62,-0.51,2.49,21.08,41.26,0.80
1780827006.08,0.20,-0.91,-0.15,18.92,-3.79,46.47,0.94
1780827006.30,0.09,-0.71,-0.40,40.03,-37.57,76.90,0.82
1780827006.48,-2.00,-2.00,-1.18,125.75,-38.98,-26.16,3.07
1780827006.68,-0.72,-0.34,1.33,145.17,-245.01,80.27,1.55
1780827006.88,-0.30,-0.20,0.03,53.41,-44.52,76.32,0.36
1780827007.08,0.14,-0.27,0.09,-54.43,96.44,81.51,0.32
1780827007.28,-0.72,-0.49,0.68,5.11,-8.24,-41.01,1.11
1780827007.48,-0.82,-0.23,0.67,-10.44,33.63,27.62,1.08
1780827007.68,-0.67,-0.25,0.72,18.02,-4.15,-27.53,1.01
1780827007.88,-0.54,-0.16,0.10,22.61,-20.46,-23.38,0.57
1780827008.08,-0.82,-0.42,0.63,-34.44,37.24,12.01,1.12
1780827008.28,-0.73,-0.12,0.74,-27.05,12.18,-10.97,1.05
1780827008.49,-0.66,-0.22,0.61,7.95,-10.27,0.76,0.93
1780827008.69,-0.76,-0.25,0.58,0.80,-3.56,1.98,0.99
1780827008.88,-0.70,-0.21,0.61,11.13,4.04,6.06,0.95
