time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780826467.66,0.13,-0.97,-0.23,-3.76,-8.71,12.53,1.01
1780826467.86,0.09,-0.95,-0.18,9.30,1.73,15.60,0.97
1780826468.06,0.03,-0.98,-0.21,-11.97,-5.90,1.20,1.01
1780826468.25,-0.02,-0.97,-0.23,-12.33,-6.84,17.07,1.00
1780826468.46,-0.05,-0.97,-0.26,-12.89,-11.66,18.50,1.00
1780826468.66,-0.11,-0.94,-0.31,-17.77,-9.08,21.32,1.00
1780826468.85,-0.16,-0.87,-0.32,-9.91,-4.90,30.42,0.94
1780826469.05,-0.12,-0.79,-0.36,-5.92,-4.24,34.35,0.88
1780826469.26,-0.13,-0.53,-0.29,8.50,-12.06,54.56,0.62
1780826469.45,-0.39,-0.49,-0.33,-38.76,6.88,37.07,0.70
1780826469.65,-0.55,-0.75,-0.95,-208.40,-12.83,18.07,1.34
