time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780823536.42,0.27,-0.93,-0.24,0.89,-6.53,-9.52,0.99
1780823536.62,0.20,-0.93,-0.29,2.73,-1.12,-9.24,1.00
1780823536.82,0.26,-0.93,-0.34,7.18,0.37,-14.40,1.02
1780823537.02,0.27,-0.82,-0.28,-3.39,-4.66,-13.92,0.91
1780823537.22,0.22,-0.66,-0.19,3.70,5.03,-10.46,0.72
1780823537.42,0.17,-0.73,-0.21,-16.66,2.43,-20.83,0.78
1780823537.62,0.26,-0.71,-0.26,-33.33,38.99,16.02,0.80
1780823537.82,0.68,-2.00,-0.05,28.74,205.95,-85.12,2.11
1780823538.02,-0.02,-0.08,0.69,-33.64,30.31,33.90,0.70
1780823538.22,1.02,-0.28,0.08,106.33,120.98,-27.48,1.06
1780823538.42,0.34,0.23,0.77,-71.64,-160.01,67.52,0.87
1780823538.62,0.48,-0.15,0.45,0.29,4.44,47.27,0.67
1780823538.82,0.59,-0.52,0.53,16.25,23.98,-14.82,0.95
1780823539.02,0.38,-0.30,0.81,-5.50,24.28,2.27,0.94
1780823539.22,0.48,-0.14,0.80,-1.47,-18.14,-10.44,0.94
1780823539.42,0.58,-0.19,0.71,1.92,-2.34,-4.40,0.94
1780823539.62,0.50,-0.19,0.78,-2.90,5.16,1.27,0.94
