time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780826809.06,0.21,-0.99,-0.29,-5.21,14.99,5.48,1.05
1780826809.26,0.21,-0.95,-0.41,2.11,21.69,19.95,1.05
1780826809.46,0.17,-0.87,-0.32,-6.51,29.12,37.45,0.95
1780826809.66,0.02,-0.74,-0.29,9.29,20.56,32.98,0.79
1780826809.86,0.01,-0.59,-0.25,21.43,-18.76,33.12,0.64
1780826810.06,-0.04,-0.59,-0.10,-3.89,1.91,38.85,0.60
1780826810.26,-2.00,-2.00,0.32,7.59,-250.14,117.69,2.85
1780826810.47,-0.42,0.12,0.92,101.31,-117.41,-105.60,1.02
1780826810.66,0.01,0.14,1.05,-52.43,34.74,-120.89,1.06
1780826810.86,-0.70,-1.36,0.31,-90.95,-4.15,-79.95,1.55
1780826811.06,-0.60,-0.03,0.99,-55.05,-13.76,-41.24,1.16
1780826811.26,-0.85,-0.32,0.79,-51.53,21.21,-7.92,1.20
1780826811.46,-0.54,-0.20,0.93,29.74,5.65,11.82,1.09
1780826811.67,-0.53,-0.16,0.70,15.98,-12.02,9.68,0.89
1780826811.87,-0.55,-0.18,0.67,-6.57,-0.93,7.98,0.89
1780826812.06,-0.49,-0.17,0.72,-2.86,-3.67,2.37,0.89
1780826812.26,-0.44,-0.21,0.71,-1.03,-10.82,-15.89,0.86
