time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780825028.84,0.06,-0.94,-0.19,15.98,17.37,12.46,0.96
1780825029.03,0.03,-0.99,-0.07,11.38,-5.54,12.97,0.99
1780825029.23,0.09,-0.95,-0.16,7.00,-3.73,0.54,0.97
1780825029.43,-0.03,-0.78,-0.18,23.21,-11.37,25.59,0.80
1780825029.63,-0.07,-0.28,-0.05,33.85,-44.02,-5.82,0.29
1780825029.84,-0.02,-1.60,-0.23,56.00,41.32,64.26,1.61
1780825030.03,0.25,-0.76,0.77,126.31,80.02,76.14,1.11
1780825030.23,0.08,0.15,-0.53,47.40,-72.01,121.61,0.56
1780825030.43,0.16,-0.60,-0.07,-84.08,7.54,123.58,0.63
1780825030.63,-0.62,0.31,0.86,68.46,-22.78,-69.24,1.10
1780825030.83,-0.63,0.04,0.69,33.91,35.17,-35.21,0.93
1780825031.03,-0.67,-0.29,0.82,78.31,0.53,-32.05,1.10
1780825031.23,-0.59,-0.12,0.72,3.26,7.28,-25.39,0.94
1780825031.45,-0.83,-0.07,0.58,-0.31,30.21,11.27,1.02
1780825031.63,-0.78,0.11,0.79,-4.21,-20.27,-11.24,1.11
1780825031.83,-0.76,-0.07,0.63,-3.08,19.38,10.89,0.99
1780825032.03,-0.75,-0.02,0.60,-1.57,0.14,-3.61,0.96
1780825032.23,-0.73,-0.03,0.62,-1.10,-3.06,-2.30,0.95
1780825032.43,-0.72,0.03,0.63,-0.18,-2.74,-2.50,0.96
1780825032.63,-0.71,-0.03,0.63,-3.92,-2.33,2.87,0.95
