time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780826187.61,-0.13,-0.98,-0.07,-0.73,-20.67,3.85,0.99
1780826187.81,-0.11,-0.99,-0.08,-3.15,-9.72,4.05,1.00
1780826188.02,-0.11,-0.98,-0.07,-3.22,-14.39,0.64,0.99
1780826188.21,-0.13,-1.00,-0.07,-1.34,-20.76,0.56,1.01
1780826188.41,-0.13,-0.98,-0.06,0.28,-20.52,-2.80,0.99
1780826188.61,-0.13,-0.97,-0.06,2.89,-28.05,-5.68,0.98
1780826188.81,-0.11,-0.97,-0.05,7.14,-33.76,-4.48,0.98
1780826189.01,-0.06,-0.91,0.04,12.78,-37.57,-6.70,0.91
1780826189.21,-0.04,-0.90,-0.02,26.79,-33.44,-17.00,0.90
1780826189.41,-0.04,-0.80,-0.01,17.21,-30.86,-13.50,0.80
1780826189.61,0.00,-0.41,-0.02,69.26,-13.76,-21.30,0.41
1780826189.81,0.40,-1.64,1.76,97.83,-25.18,-127.43,2.44
1780826190.01,1.15,0.82,-0.07,133.02,38.46,-23.95,1.41
1780826190.21,0.81,0.36,0.17,-18.85,33.54,-32.96,0.91
1780826190.41,0.48,-0.14,0.60,14.98,-23.24,-15.63,0.78
1780826190.61,0.50,-0.06,0.59,20.23,-64.18,42.74,0.77
1780826190.81,1.16,-0.44,0.30,49.23,-40.15,-11.93,1.28
1780826191.01,0.89,-0.06,0.01,-21.28,-52.69,-5.62,0.89
1780826191.21,1.06,-0.05,0.19,0.32,-2.27,7.87,1.07
1780826191.41,0.88,-0.34,0.17,-10.86,4.55,5.22,0.96
1780826191.61,0.94,-0.21,0.13,9.25,-1.75,-3.73,0.97
1780826191.81,0.96,-0.21,0.15,5.05,-3.88,5.23,0.99
