time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780827572.16,-0.01,-0.94,-0.43,-3.22,-2.29,23.19,1.03
1780827572.36,0.02,-0.92,-0.40,-1.60,-2.28,12.95,1.00
1780827572.56,-0.02,-0.94,-0.37,12.33,-23.27,8.96,1.01
1780827572.76,0.05,-0.80,-0.38,-2.57,-16.26,-0.94,0.89
1780827572.96,-0.03,-0.52,-0.25,40.19,-39.86,33.77,0.58
1780827573.16,0.12,-1.17,-0.82,62.81,-1.09,47.26,1.43
1780827573.36,-1.88,-2.00,-0.23,-98.29,90.11,48.48,2.76
1780827573.56,-0.86,-0.56,0.22,182.07,-74.16,93.27,1.05
1780827573.76,-0.60,0.03,0.38,-14.89,11.28,1.79,0.71
1780827573.97,-0.85,0.43,0.67,63.98,-37.38,35.55,1.16
1780827574.16,-0.45,0.46,0.60,-20.20,-26.56,-27.60,0.88
1780827574.36,-0.71,0.10,0.55,-42.44,34.82,-45.63,0.90
1780827574.57,-0.83,-0.05,0.67,9.44,-8.66,-12.62,1.07
1780827574.76,-0.90,0.43,0.70,-83.99,14.11,-27.42,1.22
1780827574.96,-0.21,-0.20,0.19,-122.03,-11.73,-54.56,0.35
1780827575.16,-0.55,-0.02,0.29,-23.40,-79.83,15.26,0.62
1780827575.36,-0.91,-0.29,0.43,9.80,30.89,12.60,1.04
1780827575.56,-0.72,0.11,0.60,-4.58,-16.35,23.69,0.95
1780827575.76,-0.86,-0.18,0.48,3.94,5.95,0.18,1.00
