time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780823941.48,0.06,-0.93,-0.11,22.01,4.60,11.66,0.94
1780823941.68,-0.02,-0.95,-0.07,28.61,-1.08,10.21,0.95
1780823941.88,-0.00,-0.91,-0.07,24.88,3.64,6.88,0.91
1780823942.08,0.01,-0.85,-0.07,30.78,12.70,0.22,0.85
1780823942.28,0.01,-0.71,-0.10,22.88,30.87,-8.60,0.72
1780823942.48,0.15,-0.52,-0.19,34.60,74.94,-18.21,0.58
1780823942.68,-0.85,-2.00,1.82,200.42,86.12,-124.39,2.84
1780823942.88,0.25,-0.01,0.58,84.02,20.49,-57.06,0.63
1780823943.08,-0.34,0.25,0.44,14.42,25.71,9.28,0.61
1780823943.28,-0.40,0.34,0.58,-38.00,11.73,-32.53,0.78
1780823943.48,-0.46,0.29,0.70,-17.76,-15.96,-33.31,0.88
1780823943.68,-0.51,0.06,0.80,-90.36,-0.06,-53.75,0.95
1780823943.88,-0.33,-0.10,0.73,-67.66,-1.66,5.37,0.81
1780823944.08,-0.36,-0.59,0.79,-38.64,-30.54,8.47,1.05
1780823944.28,-0.13,-0.74,0.43,-20.54,21.58,-6.94,0.87
1780823944.48,-0.37,-0.61,0.65,30.44,0.18,29.90,0.97
1780823944.68,-0.35,-0.57,0.60,45.44,-21.27,22.39,0.90
1780823944.88,-0.46,-0.37,0.78,1.11,-7.19,16.76,0.98
1780823945.08,-0.42,-0.34,0.81,-42.58,5.35,6.91,0.98
