time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780827043.49,0.32,-0.91,-0.15,2.84,9.01,3.21,0.98
1780827043.69,0.34,-0.89,-0.33,-26.77,19.49,19.82,1.01
1780827043.89,0.10,-0.48,-0.36,-70.75,5.39,24.30,0.61
1780827044.09,0.18,-0.70,-0.30,-14.77,-10.82,25.96,0.78
1780827044.29,0.14,-0.84,-0.36,41.37,2.84,-0.08,0.93
1780827044.49,-0.45,-2.00,0.02,122.43,46.85,162.73,2.05
1780827044.69,-0.02,0.31,0.41,180.85,-25.27,184.95,0.51
1780827044.89,0.21,-0.41,0.30,250.13,22.50,-60.80,0.55
1780827045.09,-0.28,-0.44,0.05,110.32,-4.76,133.08,0.52
1780827045.31,0.06,-0.17,0.61,-65.00,-35.03,5.96,0.64
1780827045.49,-0.46,-0.29,0.85,-16.38,5.95,10.07,1.01
1780827045.69,-0.41,0.22,0.86,-1.33,61.67,-27.88,0.98
1780827045.89,-0.49,-0.58,1.18,-18.05,2.26,54.82,1.40
1780827046.09,-0.28,-0.05,0.76,-31.05,-10.37,28.09,0.81
1780827046.29,-0.15,-0.23,0.90,-2.50,-4.82,-14.37,0.94
1780827046.49,-0.38,-0.34,0.85,-2.45,-4.24,-2.93,0.99
1780827046.69,-0.30,-0.16,0.86,8.46,3.30,-0.84,0.93
1780827046.89,-0.31,-0.16,0.90,12.56,-9.81,-11.66,0.97
