time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780825345.18,0.01,-0.87,-0.02,15.41,-13.52,12.95,0.87
1780825345.38,-0.06,-1.02,-0.08,-0.90,17.41,13.70,1.02
1780825345.57,-0.09,-1.02,-0.16,4.04,2.16,5.98,1.03
1780825345.78,-0.10,-0.90,-0.12,15.59,-4.56,3.71,0.92
1780825345.97,-0.04,-1.06,-0.20,-5.37,8.71,0.63,1.08
1780825346.18,-0.11,-0.57,-0.19,-0.92,-52.18,-4.52,0.61
1780825346.38,-0.10,-0.27,-0.04,48.26,-3.40,-3.53,0.29
1780825346.58,-0.35,-1.91,0.14,120.74,-9.53,80.66,1.95
1780825346.77,0.73,-0.42,-1.99,163.73,-49.34,7.44,2.16
1780825346.97,-1.32,-0.41,0.21,-41.69,-209.36,32.90,1.40
1780825347.17,-0.65,0.60,0.72,16.14,140.29,107.11,1.14
1780825347.38,-0.80,0.08,0.64,47.41,20.63,-38.32,1.03
1780825347.58,-0.56,0.41,0.45,-20.44,3.91,6.65,0.83
1780825347.78,-0.73,-0.31,0.11,22.08,-66.61,5.78,0.80
1780825347.98,-0.65,-0.21,0.66,39.21,9.97,-87.91,0.95
1780825348.18,-1.08,-0.11,0.44,-7.24,35.53,-42.46,1.18
1780825348.37,-0.75,0.02,0.63,-9.37,0.11,10.18,0.98
1780825348.57,-0.88,-0.01,0.47,-3.05,-6.79,-0.71,1.00
1780825348.78,-0.73,-0.08,0.59,0.91,-11.85,3.54,0.94
1780825348.98,-0.80,-0.08,0.55,-2.59,3.48,-3.12,0.98
1780825349.18,-0.78,-0.01,0.56,-1.64,1.40,-0.27,0.96
1780825349.38,-0.77,-0.05,0.53,2.32,-11.22,2.02,0.93
