time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773564885.1090653,-0.13,1.01,0.06,-7.44,-8.84,-34.25,1.02
1773564885.203548,-0.04,1.0,0.02,-8.67,-40.46,-59.37,1.0
1773564885.3027456,-0.06,0.98,0.05,-20.78,-36.78,-69.36,0.98
1773564885.4036005,-0.17,0.97,0.03,-15.86,-23.73,-75.04,0.99
1773564885.519296,-0.27,0.91,0.03,-18.27,-9.82,-59.97,0.95
1773564885.622028,-0.39,0.87,0.08,-30.15,24.63,-75.34,0.96
1773564885.720344,-0.3,0.84,0.05,-18.06,44.32,-74.98,0.89
1773564885.819286,-0.2,0.73,0.02,-34.23,51.53,-114.81,0.75
1773564885.9202404,-0.17,0.65,0.08,-144.95,75.08,-202.84,0.68
1773564886.0202253,-0.74,0.82,0.19,-162.73,137.07,-178.86,1.12
1773564886.1439767,-1.59,1.91,-0.78,180.15,-117.15,-71.91,2.6
1773564886.236658,-0.32,0.58,0.27,272.81,-136.31,-452.84,0.72
1773564886.3350391,-2.0,-1.16,0.19,498.63,390.66,150.67,2.32
1773564886.451609,-0.53,-1.1,-0.63,11.82,-161.45,-397.15,1.37
1773564886.5525978,-0.83,-0.52,-0.16,-171.08,60.46,-157.74,0.99
1773564886.6459658,-1.14,-0.38,-0.73,-29.45,228.78,-6.89,1.41
1773564886.7535956,-0.83,-0.17,-0.45,-22.5,-6.7,77.92,0.96
1773564886.854047,-0.68,-0.21,-0.73,61.13,16.17,26.47,1.02
1773564886.952578,-0.79,-0.13,-0.67,33.33,-65.08,33.88,1.04
1773564887.0692186,-0.8,-0.17,-0.67,58.49,-90.53,25.31,1.06
1773564887.1717083,-0.83,-0.31,-0.35,51.69,-73.88,50.29,0.96
1773564887.2692733,-0.95,-0.2,-0.26,9.62,-165.51,37.14,1.0
