time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780823110.65,0.11,-0.92,-0.47,-1.04,3.18,3.43,1.04
1780823110.85,0.12,-0.91,-0.43,-1.66,5.59,2.27,1.01
1780823111.05,0.12,-0.79,-0.52,-5.69,-0.76,-7.34,0.95
1780823111.25,0.10,-0.81,-0.30,4.01,2.09,18.05,0.87
1780823111.45,0.10,-0.87,-0.59,6.69,-3.01,18.34,1.06
1780823111.65,0.06,-0.76,-0.43,19.82,-15.47,8.09,0.88
1780823111.85,0.08,-0.59,-0.30,73.00,-50.20,-15.38,0.66
1780823112.05,0.19,-2.00,0.60,250.13,-104.67,18.99,2.10
1780823112.25,-0.10,0.69,0.35,250.13,-102.17,52.14,0.78
1780823112.45,-0.36,0.27,0.71,-120.46,-48.83,-65.80,0.85
1780823112.65,-0.43,0.02,0.98,8.31,71.50,82.86,1.07
1780823112.85,-0.51,-0.50,0.70,-50.60,-3.05,0.08,1.00
1780823113.05,-0.39,-0.51,0.88,16.73,-54.06,-11.27,1.09
1780823113.25,-0.30,0.03,1.01,-3.75,-16.73,11.02,1.06
1780823113.45,-0.35,-0.37,0.78,2.02,-4.52,0.50,0.93
1780823113.65,-0.30,-0.29,0.84,-4.09,3.54,-1.92,0.94
1780823113.85,-0.38,-0.34,0.77,6.52,-11.53,1.21,0.93
