time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780823038.98,0.15,-0.99,-0.33,-10.17,-7.19,-3.85,1.05
1780823039.17,0.17,-0.93,-0.32,8.38,11.89,-6.08,1.00
1780823039.37,0.10,-0.86,-0.36,-15.25,39.66,-8.29,0.94
1780823039.57,0.14,-1.02,-0.39,-8.31,28.45,6.46,1.10
1780823039.77,0.14,-0.79,-0.30,8.83,-8.18,-18.04,0.86
1780823039.97,0.21,-0.54,-0.28,4.95,18.10,-39.88,0.64
1780823040.17,0.43,-0.82,-0.30,45.15,25.21,-33.53,0.97
1780823040.37,1.77,-1.43,-1.00,-63.69,86.70,-125.61,2.48
1780823040.57,0.73,-0.59,-0.54,24.34,60.29,-68.14,1.08
1780823040.77,0.42,0.52,0.81,-9.68,163.51,-25.47,1.05
1780823040.97,0.52,-0.69,0.80,-10.21,-8.76,55.63,1.17
1780823041.17,-0.28,-0.20,0.96,57.20,-25.30,3.45,1.02
1780823041.37,0.49,-0.34,0.72,-11.51,-1.63,24.38,0.94
1780823041.57,0.24,-0.12,0.84,14.72,5.71,0.55,0.88
1780823041.77,0.16,-0.34,0.85,7.32,8.32,10.89,0.93
1780823041.98,0.22,-0.36,0.84,-0.80,-1.46,-4.31,0.94
1780823042.17,0.23,-0.29,0.87,-7.36,-21.37,-3.32,0.94
