time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773564996.63,0.05,-0.92,-0.00,-25.05,-15.83,4.23,0.92
1773564996.71,0.07,-0.99,-0.00,-7.16,0.34,16.82,1.00
1773564996.82,0.04,-0.98,0.01,-1.42,2.41,22.03,0.98
1773564996.92,0.01,-0.98,0.03,-5.42,-3.94,36.21,0.98
1773564997.01,-0.03,-0.97,0.03,-20.93,-2.95,45.11,0.97
1773564997.11,-0.09,-0.98,-0.03,-18.35,-10.26,47.69,0.99
1773564997.23,-0.08,-0.97,-0.02,0.09,-13.22,37.79,0.98
1773564997.33,-0.09,-0.95,-0.01,-13.62,-5.24,42.53,0.96
1773564997.44,-0.09,-0.87,-0.01,-13.25,2.00,53.66,0.87
1773564997.53,-0.10,-0.64,0.03,-28.00,12.82,64.20,0.65
1773564997.63,-0.10,-0.45,0.07,-7.13,-4.98,83.72,0.46
1773564997.74,-0.21,-0.76,0.27,37.74,66.49,72.98,0.83
1773564997.86,-0.41,-1.44,-0.14,4.47,-93.21,290.29,1.50
1773564997.95,0.40,-0.46,-1.20,308.40,-143.16,441.71,1.35
1773564998.05,-1.63,0.15,0.13,-273.71,426.56,-141.31,1.65
1773564998.16,-1.10,0.30,-0.58,212.34,-128.84,369.63,1.28
1773564998.26,-0.71,-0.23,-0.69,52.79,73.71,59.62,1.02
1773564998.36,-0.84,-0.12,-0.29,-103.10,65.62,-91.30,0.89
1773564998.47,-0.77,-0.19,-0.62,-73.01,-4.96,-17.59,1.01
1773564998.56,-0.98,-0.38,-0.32,-41.16,-4.06,-86.32,1.10
1773564998.68,-0.88,-0.41,-0.36,-20.95,-70.43,-9.41,1.03
1773564998.78,-0.95,-0.48,-0.21,22.27,-33.95,-33.66,1.08
1773564998.88,-1.01,-0.36,-0.19,-13.97,-20.58,-12.47,1.09
1773564998.98,-0.90,-0.41,-0.30,4.35,2.35,3.85,1.03
