time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780827579.76,0.09,-0.96,-0.25,8.27,-7.47,3.47,1.00
1780827579.96,0.10,-0.98,-0.27,4.85,-9.20,8.09,1.02
1780827580.16,0.11,-0.91,-0.29,19.70,-15.93,21.14,0.96
1780827580.38,0.02,-0.29,-0.12,-10.15,-58.47,14.92,0.32
1780827580.56,0.05,-0.84,-0.49,22.69,46.02,30.65,0.97
1780827580.76,-2.00,-0.99,-0.06,140.18,-35.21,250.13,2.23
1780827580.96,-0.80,0.24,0.50,30.04,-6.03,13.25,0.97
1780827581.17,-0.54,-0.55,0.40,-193.77,-91.39,-51.59,0.86
1780827581.37,-0.92,0.12,0.71,-31.06,57.28,-36.39,1.17
1780827581.57,-0.72,0.16,0.76,-4.29,16.29,-43.95,1.06
1780827581.76,-0.81,-0.21,0.64,-6.69,44.56,-30.43,1.06
1780827581.96,-0.72,-0.01,0.88,-27.73,1.68,-33.43,1.14
1780827582.16,-0.42,-0.05,0.22,-42.23,9.71,62.82,0.47
1780827582.36,-0.44,0.15,0.55,-26.18,2.71,-3.46,0.72
1780827582.56,-0.54,-0.27,0.52,-0.27,-9.05,-42.81,0.79
1780827582.76,-0.69,0.03,0.57,-2.32,23.47,5.87,0.89
1780827582.97,-0.68,-0.14,0.61,0.70,-11.92,-7.75,0.92
1780827583.16,-0.77,-0.04,0.59,-4.44,11.44,6.52,0.97
1780827583.36,-0.73,-0.08,0.60,-2.49,-1.39,1.63,0.95
1780827583.56,-0.75,-0.07,0.60,-3.50,-3.51,-0.53,0.96
