time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773564711.7622964,-0.08,0.92,0.43,1.42,6.63,21.72,1.02
1773564711.8493662,-0.02,0.93,0.28,-8.05,-14.46,-1.05,0.97
1773564711.9449625,-0.01,0.91,0.3,-52.09,-10.26,-22.63,0.96
1773564712.044968,-0.04,0.91,0.26,-62.05,-6.0,-22.28,0.94
1773564712.1394124,-0.06,0.93,0.36,-40.29,48.12,1.57,1.0
1773564712.2551744,-0.22,0.92,0.16,-119.08,111.71,-46.09,0.96
1773564712.3549197,-0.07,0.8,0.08,-116.14,222.9,25.36,0.81
1773564712.4529035,0.06,0.48,0.16,63.94,-12.89,200.2,0.51
1773564712.555197,-0.04,0.02,-0.12,211.63,-72.99,172.17,0.13
1773564712.6576123,-0.93,0.64,0.79,-31.24,46.21,-135.45,1.37
1773564712.7706122,1.38,-2.0,2.0,-501.91,-510.57,302.18,3.15
1773564712.8714817,0.55,1.27,0.8,-139.18,489.97,-502.2,1.6
1773564712.971269,-0.67,0.44,0.62,-348.95,42.08,-77.25,1.02
1773564713.0701234,-0.35,0.14,0.36,96.24,127.88,-146.64,0.52
1773564713.1864438,-0.79,-0.06,1.17,-103.79,-10.14,-73.77,1.41
1773564713.2886674,-0.32,0.22,0.68,121.31,-14.87,-20.08,0.78
1773564713.3863988,-0.59,0.25,0.69,2.2,-68.7,-100.64,0.94
1773564713.4864728,-0.75,0.01,1.57,101.59,-73.36,-115.07,1.74
1773564713.5892448,-0.53,0.42,0.47,44.85,-36.44,-43.48,0.83
1773564713.688122,-0.67,0.39,0.86,-16.56,29.22,41.91,1.15
1773564713.804268,-0.37,0.38,0.61,-19.45,-23.44,-52.12,0.81
1773564713.9056313,-0.43,0.24,0.83,-59.85,-67.41,9.54,0.96
1773564714.0039954,-0.58,0.31,0.83,-7.73,-26.41,33.05,1.06
1773564714.1039176,-0.44,0.26,0.82,-34.14,-9.7,-2.75,0.96
