time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780826883.75,0.08,-0.96,-0.21,-10.85,18.50,5.08,0.98
1780826883.95,0.08,-0.84,-0.36,-28.08,36.24,7.07,0.92
1780826884.16,0.04,-0.74,-0.26,-40.40,14.78,12.32,0.79
1780826884.35,0.07,-0.51,-0.32,-1.29,-6.21,41.81,0.60
1780826884.60,-0.30,-0.83,-0.33,25.31,-28.31,36.06,0.94
1780826884.75,-2.00,-2.00,1.69,183.21,-68.41,-47.37,3.29
1780826884.96,-0.52,0.08,0.71,26.19,-168.82,24.79,0.88
1780826885.15,-0.26,-0.05,0.55,160.37,83.74,69.90,0.61
1780826885.35,-1.25,-0.14,0.91,52.65,72.73,17.00,1.56
1780826885.55,-0.62,-0.44,0.71,19.35,24.18,-17.27,1.04
1780826885.75,-0.52,-0.30,0.56,24.31,-0.60,21.36,0.82
1780826885.96,-0.87,-0.11,0.69,-3.88,30.90,-10.11,1.12
1780826886.15,-0.83,-0.20,0.80,-15.74,15.83,2.74,1.17
1780826886.35,-0.68,-0.23,0.73,-0.71,-2.91,5.45,1.02
1780826886.54,-0.73,-0.33,0.59,-2.45,-2.02,1.69,0.99
1780826886.75,-0.69,-0.27,0.62,-0.37,0.33,3.97,0.96
