time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780823817.85,-0.06,-0.95,-0.05,8.47,-1.06,-1.50,0.96
1780823818.05,-0.03,-0.89,0.04,25.74,-9.99,-2.06,0.89
1780823818.25,-0.09,-0.90,0.08,2.18,2.41,3.42,0.91
1780823818.45,-0.01,-0.99,-0.03,-6.11,11.29,-6.43,0.99
1780823818.65,-0.05,-0.98,-0.04,-25.78,17.23,-8.56,0.98
1780823818.85,-0.01,-0.97,-0.13,-28.61,13.01,-9.14,0.98
1780823819.05,-0.02,-0.90,-0.22,-48.07,11.03,-22.57,0.93
1780823819.25,0.15,-0.86,-0.31,-41.21,40.53,-32.79,0.92
1780823819.45,0.20,-0.76,-0.40,-60.29,78.34,-32.82,0.88
1780823819.65,0.07,-0.69,-0.42,-51.53,83.51,-10.47,0.81
1780823819.85,0.81,-0.19,-0.24,-128.28,74.51,-65.71,0.87
1780823820.05,1.43,0.17,0.68,-8.16,-116.44,13.08,1.59
1780823820.25,0.69,-0.31,-0.70,-3.53,151.53,8.47,1.03
1780823820.45,1.56,-0.52,0.00,21.54,-5.99,9.92,1.65
1780823820.65,0.51,-0.02,-0.62,-88.89,55.53,126.09,0.80
1780823820.85,-0.76,-1.31,0.19,-29.33,-21.81,150.27,1.53
1780823821.05,0.17,-0.91,0.07,-88.86,-81.80,32.03,0.93
