time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780824745.25,0.14,-0.99,-0.26,-8.12,9.60,13.09,1.04
1780824745.45,0.11,-0.92,-0.26,-10.16,10.73,4.92,0.97
1780824745.65,0.12,-0.84,-0.29,-27.53,16.45,11.44,0.90
1780824745.85,0.05,-0.83,-0.30,-39.25,10.02,20.82,0.88
1780824746.05,0.05,-0.78,-0.32,8.53,-28.53,36.41,0.84
1780824746.26,0.06,-0.53,-0.25,20.13,-28.27,65.66,0.59
1780824746.45,-1.18,-1.20,0.10,-10.23,-172.84,76.30,1.69
1780824746.65,0.25,0.57,0.37,-37.49,-71.12,94.61,0.72
1780824746.86,-0.24,0.21,1.08,-13.10,-14.28,-49.60,1.13
1780824747.06,-0.99,-0.48,0.76,-16.85,11.20,59.78,1.34
1780824747.26,-0.69,-0.11,0.54,22.66,-0.68,-32.76,0.88
1780824747.45,-0.70,-0.41,0.51,-20.79,18.40,-11.15,0.95
1780824747.65,-0.74,-0.21,0.62,2.60,-8.96,-6.30,0.99
1780824747.85,-0.68,-0.27,0.63,-2.69,-2.82,-0.40,0.96
1780824748.05,-0.64,-0.26,0.62,0.51,-4.21,-4.63,0.93
1780824748.26,-0.70,-0.24,0.65,4.89,3.27,7.43,0.98
