time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773565641.07,-0.11,-0.93,0.22,-9.37,-40.53,-43.31,0.96
1773565641.18,-0.08,-0.90,0.17,-27.51,-19.30,-85.47,0.92
1773565641.28,0.00,-0.94,0.20,-47.13,-117.91,-118.38,0.96
1773565641.38,0.39,-0.92,0.21,-25.39,-65.21,-18.72,1.02
1773565641.48,0.34,-0.84,0.10,-16.95,-5.02,-66.31,0.91
1773565641.59,0.33,-0.90,0.15,14.27,15.65,-63.19,0.97
1773565641.70,0.29,-0.88,0.13,24.78,36.82,-95.13,0.94
1773565641.80,0.26,-0.78,0.15,15.13,53.71,-131.01,0.83
1773565641.91,0.19,-0.61,0.11,-7.28,85.72,-187.33,0.65
1773565642.00,0.09,-0.39,-0.05,45.31,181.07,-183.50,0.40
1773565642.11,0.87,-0.40,-0.10,43.69,476.12,-125.39,0.96
1773565642.21,1.21,-2.00,2.00,-70.81,489.97,103.11,3.08
1773565642.31,0.29,1.26,-0.24,156.58,199.79,-16.78,1.31
1773565642.41,0.20,0.39,0.33,142.73,379.95,-74.49,0.55
1773565642.52,-0.71,0.34,1.90,323.54,234.85,-196.06,2.06
1773565642.62,-0.69,0.56,0.42,37.28,32.43,125.94,0.98
1773565642.73,-0.62,0.22,0.72,-57.15,44.37,-21.83,0.98
1773565642.83,-0.52,0.15,0.71,-30.46,-43.45,-7.83,0.89
1773565642.93,-0.44,0.06,0.84,-45.82,-72.90,-35.18,0.95
1773565643.04,-0.40,-0.19,0.87,-37.01,-82.82,-63.34,0.97
1773565643.14,-0.33,-0.13,0.86,-18.93,-78.32,-44.34,0.93
1773565643.24,-0.26,-0.11,0.85,-16.31,-93.15,16.67,0.90
1773565643.35,-0.14,-0.34,0.95,-19.45,-132.84,61.28,1.02
