time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780823644.88,-0.10,-0.97,0.05,9.36,-6.23,9.89,0.97
1780823645.08,-0.10,-0.98,0.04,16.67,-7.80,11.21,0.98
1780823645.28,-0.07,-0.93,0.07,22.45,-4.59,16.87,0.93
1780823645.48,-0.06,-0.79,0.11,38.66,-1.73,30.31,0.80
1780823645.68,-0.05,-0.12,-0.01,33.53,-9.81,45.69,0.13
1780823645.88,-1.36,-2.00,2.00,250.13,-110.01,62.73,3.14
1780823646.08,-0.36,2.00,0.91,-62.08,-29.10,37.51,2.23
1780823646.28,-0.24,-0.26,0.78,29.08,-3.71,36.66,0.86
1780823646.48,-0.31,0.28,0.83,25.78,-15.42,-2.50,0.93
1780823646.68,-0.45,0.03,0.78,-29.87,-23.28,-7.33,0.90
1780823646.88,-0.26,-0.16,0.77,-7.12,8.04,-19.72,0.83
1780823647.08,-0.37,-0.11,0.78,5.98,-1.25,1.01,0.88
1780823647.28,-0.46,0.07,0.85,29.09,2.71,1.30,0.97
1780823647.48,-0.44,-0.03,0.82,-31.75,2.64,-17.27,0.93
1780823647.68,-0.45,0.05,0.82,-5.01,-4.82,3.66,0.94
1780823647.89,-0.42,-0.01,0.83,-9.37,3.18,-2.18,0.93
