time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780826835.91,0.23,-0.91,-0.38,4.63,21.60,11.35,1.01
1780826836.11,0.21,-0.74,-0.51,-29.58,16.59,31.95,0.92
1780826836.32,0.04,-0.39,-0.34,-23.49,13.60,30.09,0.52
1780826836.51,0.09,-0.67,-0.40,-23.51,-23.00,27.85,0.79
1780826836.72,-0.44,-0.88,-0.69,11.78,-82.68,72.18,1.20
1780826836.91,1.21,-0.33,-0.41,209.60,-250.14,51.18,1.32
1780826837.11,-0.19,0.49,0.50,137.48,-94.53,39.12,0.73
1780826837.31,-1.29,-0.49,1.21,36.75,61.69,96.95,1.84
1780826837.52,-0.45,-0.02,0.94,173.85,24.51,-29.82,1.04
1780826837.71,-0.69,-0.07,0.43,-44.72,-38.51,21.91,0.82
1780826837.92,-0.55,-0.17,0.80,-29.63,30.18,-53.73,0.98
1780826838.11,-0.62,-0.26,0.83,-26.83,19.07,0.47,1.06
1780826838.32,-0.50,-0.09,0.74,-11.96,-12.20,-11.20,0.90
1780826838.51,-0.56,-0.23,0.71,-3.15,5.22,-0.76,0.94
1780826838.71,-0.59,-0.19,0.74,1.69,3.63,2.30,0.97
1780826838.91,-0.60,-0.13,0.74,1.35,7.25,0.47,0.96
