time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780827371.53,0.02,-0.96,-0.49,-0.19,-5.22,3.82,1.08
1780827371.73,0.03,-0.57,-0.33,24.67,-34.75,3.04,0.66
1780827371.94,-0.16,-0.08,-0.03,30.59,-97.65,60.66,0.19
1780827372.13,-0.16,-1.79,-0.66,118.57,5.27,9.18,1.92
1780827372.33,0.13,-0.36,0.65,42.28,83.44,68.31,0.75
1780827372.53,-2.00,2.00,2.00,54.31,97.21,214.93,3.46
1780827372.74,-0.13,0.04,0.05,120.96,72.02,69.92,0.15
1780827372.94,-0.67,-0.21,0.53,-28.60,17.73,-40.21,0.88
1780827373.14,-1.01,-0.63,1.02,75.40,45.34,-48.83,1.57
1780827373.33,-0.43,-0.47,0.91,35.37,26.82,-38.24,1.11
1780827373.53,-1.00,-0.15,0.70,7.15,49.98,-1.56,1.23
1780827373.73,-0.72,-0.10,0.64,0.75,-22.20,10.79,0.96
1780827373.93,-0.77,-0.22,0.55,1.76,9.60,-5.84,0.97
1780827374.13,-0.74,-0.20,0.56,-0.44,-5.35,-3.10,0.95
1780827374.33,-0.76,-0.19,0.56,-1.54,-3.90,-4.25,0.96
1780827374.53,-0.75,-0.20,0.55,1.11,-0.20,-0.53,0.95
1780827374.73,-0.75,-0.22,0.55,-0.80,-7.33,-3.03,0.96
1780827374.93,-0.87,-0.02,0.63,32.95,-64.79,22.76,1.07
1780827375.14,-0.65,0.39,0.84,72.21,-48.15,84.69,1.13
1780827375.33,-0.58,0.31,0.63,-59.14,-26.79,-31.22,0.91
