time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773564811.8604262,0.03,0.5,0.8,-5.54,-9.59,2.76,0.94
1773564811.9627063,0.02,0.49,0.84,-8.78,-3.24,8.92,0.97
1773564812.0762105,0.02,0.51,0.81,-15.82,3.3,13.91,0.96
1773564812.178271,0.02,0.52,0.82,-27.24,16.06,25.65,0.97
1773564812.2772186,0.04,0.5,0.77,-24.05,11.01,26.43,0.92
1773564812.3772788,0.07,0.53,0.73,-8.35,17.33,21.74,0.9
1773564812.4847028,0.04,0.57,0.65,-15.89,3.51,10.79,0.86
1773564812.59551,-0.11,0.67,0.62,32.47,-38.96,24.5,0.92
1773564812.6847174,-0.24,0.65,0.57,29.66,10.52,-19.22,0.9
1773564812.7928815,0.06,0.5,0.11,64.85,83.37,141.25,0.52
1773564812.8978517,0.3,0.08,0.16,146.38,-24.21,201.94,0.35
1773564812.99464,0.02,-0.21,1.87,-120.4,-44.46,-43.63,1.88
1773564813.1045136,-0.44,0.22,2.0,-501.91,-510.57,498.34,2.06
1773564813.2096562,0.42,1.07,0.83,-330.67,484.52,-93.04,1.41
1773564813.3016968,1.32,0.79,1.0,40.43,295.54,-353.02,1.84
1773564813.4180334,-0.98,0.18,0.64,-300.99,-252.0,-3.1,1.18
1773564813.518979,0.07,-0.12,1.42,75.47,-118.2,136.32,1.42
1773564813.6261148,0.21,0.07,1.02,-24.0,-110.64,11.45,1.04
1773564813.718115,0.03,0.16,0.78,9.21,-26.12,6.0,0.8
1773564813.8261106,-0.08,0.09,0.89,-14.14,-17.07,-10.89,0.9
1773564813.9290242,-0.16,0.09,1.01,8.41,-20.34,1.17,1.03
1773564814.03724,-0.17,0.07,1.01,-4.03,-51.41,5.22,1.03
