time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773564646.76,0.02,-0.95,0.25,6.53,-32.78,-11.85,0.98
1773564646.86,0.05,-0.93,0.22,4.09,-27.28,-5.48,0.96
1773564646.98,-0.04,-0.96,0.17,5.65,-38.76,-14.11,0.98
1773564647.09,0.03,-0.99,0.15,-2.55,-55.73,-29.57,1.00
1773564647.18,0.06,-0.96,0.15,-18.72,-73.92,-12.55,0.97
1773564647.28,-0.02,-0.91,0.13,-2.12,-88.53,4.67,0.92
1773564647.38,0.04,-0.74,0.11,-30.34,-119.79,-21.96,0.75
1773564647.49,0.27,-0.92,-0.15,-7.22,-137.54,-31.77,0.97
1773564647.59,0.40,-0.62,-0.07,10.32,-178.60,-19.88,0.74
1773564647.69,0.59,-0.29,0.13,81.60,-160.73,-109.15,0.67
1773564647.80,0.31,-0.83,0.13,-26.93,-138.52,126.61,0.89
1773564647.91,1.54,-0.64,0.95,-26.31,21.51,-160.83,1.92
1773564648.02,1.08,-1.01,-2.00,130.55,171.42,243.19,2.49
1773564648.11,1.35,-0.32,-0.58,35.45,-366.17,278.79,1.50
1773564648.21,1.27,-0.76,-0.33,-105.62,-293.94,73.62,1.51
1773564648.32,0.49,-0.97,-0.96,-219.47,-184.05,207.50,1.45
1773564648.42,-0.06,-0.66,-0.80,-116.46,-314.63,431.04,1.04
1773564648.53,-0.01,-0.57,-0.42,66.89,-132.66,197.86,0.71
1773564648.63,-0.22,-0.66,-0.47,-27.15,17.68,143.13,0.84
1773564648.73,-0.54,-0.62,-0.56,36.75,15.85,25.68,1.00
1773564648.84,-0.54,-0.53,-0.64,0.15,32.66,-43.41,0.99
1773564648.93,-0.47,-0.59,-0.75,-50.96,46.00,-32.76,1.07
1773564649.04,-0.31,-0.62,-0.87,-44.40,9.24,-104.75,1.11
1773564649.14,-0.29,-0.62,-0.83,-19.51,6.27,-41.01,1.08
1773564649.25,-0.35,-0.61,-0.87,-61.30,-62.47,-6.23,1.12
