time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773564987.63,0.10,-0.93,0.07,-30.99,-18.20,3.02,0.94
1773564987.69,0.14,-0.95,0.03,-13.94,-12.35,15.05,0.96
1773564987.79,0.09,-0.98,0.07,-15.22,-4.58,17.62,0.98
1773564987.89,0.00,-1.02,0.04,-30.03,16.00,7.42,1.02
1773564988.01,0.02,-0.88,0.01,-23.80,9.80,20.43,0.88
1773564988.10,0.05,-0.97,-0.02,-30.69,11.36,69.14,0.97
1773564988.21,-0.05,-0.99,0.05,23.21,-27.63,43.75,0.99
1773564988.31,-0.08,-1.00,0.05,-34.87,-11.65,59.37,1.00
1773564988.41,-0.15,-0.92,-0.00,-13.69,-20.11,50.41,0.93
1773564988.51,-0.14,-0.92,-0.00,-42.03,6.46,71.80,0.93
1773564988.61,-0.11,-0.77,-0.04,-24.95,9.48,64.85,0.78
1773564988.72,-0.03,-0.58,0.03,12.03,14.63,72.41,0.58
1773564988.83,0.05,-0.46,-0.00,146.35,-47.07,88.15,0.47
1773564988.93,-0.28,-0.88,-0.05,-2.50,71.79,171.85,0.93
1773564989.03,-1.29,0.02,0.72,454.67,-128.57,199.01,1.48
1773564989.13,-1.19,-1.01,0.38,12.81,160.67,-14.90,1.60
1773564989.23,-1.61,0.13,-0.30,-122.11,209.77,439.16,1.64
1773564989.34,-1.36,0.21,-0.19,0.52,50.53,80.49,1.39
1773564989.45,-0.87,-0.02,-0.29,5.63,97.28,-12.20,0.92
1773564989.54,-0.97,-0.18,-0.38,-75.04,87.88,-39.83,1.06
1773564989.64,-0.76,-0.15,-0.54,64.03,-29.24,-52.21,0.95
1773564989.75,-0.72,-0.39,-0.31,39.54,-12.72,-31.74,0.87
1773564989.86,-0.86,-0.44,-0.28,45.63,-85.86,0.21,1.01
1773564989.96,-0.97,-0.30,-0.24,17.89,-120.43,-45.42,1.05
1773564990.07,-1.03,-0.50,-0.13,5.01,-29.73,-65.48,1.15
