time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780824143.43,0.00,-1.00,-0.01,-3.53,-11.83,-7.44,1.00
1780824143.63,0.05,-0.94,-0.05,-19.94,-11.76,-12.08,0.94
1780824143.83,0.05,-0.99,-0.08,-2.50,-8.09,-8.96,1.00
1780824144.03,0.04,-0.95,-0.08,2.14,-6.67,-10.60,0.96
1780824144.23,0.10,-0.95,-0.10,2.17,-9.50,-15.85,0.96
1780824144.43,0.12,-0.98,-0.11,-1.93,-0.73,-23.91,0.99
1780824144.63,0.14,-0.88,-0.08,16.25,17.79,-38.95,0.89
1780824144.83,0.26,-0.44,-0.13,-13.36,50.53,-118.34,0.53
1780824145.03,0.18,-0.32,1.05,217.71,-89.96,-9.22,1.11
1780824145.23,0.72,0.82,1.26,39.53,-10.95,-116.77,1.66
1780824145.43,0.56,-0.03,0.27,-151.60,-8.67,-60.23,0.62
1780824145.63,0.44,-0.21,0.81,47.82,27.32,9.42,0.94
1780824145.83,0.45,-0.34,0.86,-56.78,9.36,23.70,1.03
1780824146.03,1.29,-0.04,0.84,22.67,2.50,10.19,1.54
1780824146.23,0.81,-0.26,0.23,4.76,-20.43,-6.70,0.88
1780824146.43,0.87,-0.17,0.18,-5.03,-16.43,-10.35,0.91
1780824146.63,0.85,-0.21,0.28,1.11,0.11,0.31,0.92
1780824146.83,0.91,-0.26,0.25,0.79,1.53,5.98,0.98
1780824147.03,0.88,-0.22,0.27,0.76,-3.02,2.79,0.94
