time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780826208.50,-0.07,-0.99,-0.02,-11.26,-6.53,-5.40,0.99
1780826208.70,-0.08,-0.97,-0.03,-0.35,-16.86,-1.54,0.98
1780826208.91,-0.05,-0.97,-0.00,0.08,-23.75,-2.89,0.97
1780826209.10,-0.03,-1.00,0.00,8.53,-17.61,-5.37,1.00
1780826209.30,-0.04,-0.97,0.04,9.42,-8.19,-6.23,0.97
1780826209.50,-0.03,-0.96,0.08,16.58,-3.84,-12.76,0.96
1780826209.70,-0.00,-0.96,0.07,26.81,-9.26,-16.40,0.96
1780826209.92,0.04,-0.84,0.12,44.50,-2.15,-17.90,0.85
1780826210.10,0.02,-0.69,0.09,59.10,3.89,-20.66,0.70
1780826210.30,-0.05,-0.12,0.04,64.29,10.66,-50.37,0.13
1780826210.50,2.00,-2.00,2.00,-22.02,250.13,80.50,3.46
1780826210.70,0.43,0.32,-1.13,126.08,100.64,-167.76,1.25
1780826210.90,0.59,0.34,0.85,37.22,19.38,-68.70,1.09
1780826211.10,0.52,0.10,0.66,-11.71,19.96,-34.92,0.85
1780826211.30,0.56,0.02,0.71,11.47,-10.23,8.69,0.90
1780826211.50,0.62,0.01,0.65,5.50,-24.92,19.57,0.89
1780826211.70,0.69,-0.04,0.62,10.37,-21.66,20.27,0.93
1780826211.90,0.79,0.04,0.64,11.96,-0.20,5.69,1.01
1780826212.10,0.64,-0.02,0.70,-17.65,-1.73,9.48,0.95
1780826212.30,0.69,0.07,0.69,15.12,10.91,-20.44,0.98
1780826212.50,0.65,0.05,0.70,-2.51,4.50,-1.23,0.95
1780826212.71,0.60,-0.00,0.71,-2.75,4.05,0.50,0.93
1780826212.90,0.62,0.08,0.66,-2.05,-8.51,-6.91,0.91
