time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780825776.67,-0.03,-0.98,-0.17,14.86,-13.19,1.42,1.00
1780825776.87,-0.01,-0.96,-0.19,-1.11,-2.69,4.76,0.98
1780825777.07,-0.04,-0.96,-0.18,8.67,-1.24,4.78,0.98
1780825777.26,-0.04,-0.98,-0.16,18.15,2.36,6.59,0.99
1780825777.46,-0.08,-0.97,-0.13,17.53,-1.89,7.24,0.98
1780825777.67,-0.05,-0.97,-0.09,26.03,1.15,9.50,0.97
1780825777.86,-0.06,-0.80,-0.03,38.10,11.51,18.86,0.80
1780825778.07,-0.08,-0.43,-0.06,61.46,5.47,23.58,0.44
1780825778.27,-0.72,-1.04,-0.00,91.74,-76.03,66.51,1.27
1780825778.47,-0.35,0.27,1.34,143.04,66.40,130.44,1.41
1780825778.67,-0.39,0.65,0.99,143.98,-41.68,57.61,1.25
1780825778.87,-0.06,0.53,0.92,-47.92,9.93,0.95,1.06
1780825779.06,-0.13,0.13,0.97,-46.73,11.70,-2.56,0.98
1780825779.26,-0.34,-0.03,0.85,-38.89,25.86,-20.98,0.92
1780825779.46,-0.60,-0.21,0.98,-45.89,23.22,-22.46,1.17
1780825779.67,-0.62,-0.30,0.72,-57.83,32.09,9.78,0.99
1780825779.86,-0.47,-1.05,0.43,25.98,-32.38,-5.66,1.23
1780825780.07,-0.10,-0.23,1.01,59.49,-14.30,14.31,1.04
1780825780.27,-0.28,-0.12,0.88,-9.03,9.44,0.50,0.93
1780825780.46,-0.30,-0.48,0.79,-13.52,-6.47,0.09,0.97
1780825780.66,-0.32,-0.14,0.98,-26.79,-4.47,-15.57,1.05
1780825780.86,-0.30,-0.55,0.71,-74.27,8.63,-7.05,0.95
