time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780826033.48,-0.07,-0.96,-0.12,-1.65,10.56,8.57,0.97
1780826033.68,-0.10,-0.98,-0.17,-4.08,13.01,20.56,1.00
1780826033.88,-0.16,-0.99,-0.22,-4.34,13.72,24.54,1.02
1780826034.09,-0.19,-0.89,-0.20,-3.00,23.85,26.44,0.93
1780826034.29,-0.22,-0.85,-0.26,-1.88,32.09,28.26,0.91
1780826034.48,-0.18,-0.58,-0.14,-1.97,6.86,36.87,0.63
1780826034.68,-0.44,-0.47,-0.31,3.60,-28.47,55.66,0.72
1780826034.88,-2.00,-1.05,-2.00,-250.14,111.62,250.13,3.02
1780826035.08,-0.69,1.10,0.23,-71.73,43.10,19.07,1.31
1780826035.29,-1.15,-0.18,-0.17,-32.37,-43.31,-26.44,1.18
1780826035.48,-0.82,0.26,0.20,72.49,-6.61,-33.51,0.89
1780826035.68,-1.27,-0.05,-0.38,-32.79,21.77,26.16,1.33
1780826035.88,-1.01,0.08,-0.22,6.96,10.66,34.21,1.04
1780826036.10,-0.95,0.13,-0.22,6.70,7.82,-7.52,0.98
1780826036.30,-0.98,0.06,-0.30,-5.77,2.53,0.80,1.03
1780826036.48,-0.97,0.14,-0.27,3.02,-0.07,0.65,1.02
1780826036.68,-0.99,0.10,-0.28,-1.88,-1.61,-3.29,1.03
