time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780823062.08,0.06,-0.94,-0.26,-0.40,-2.85,-0.17,0.98
1780823062.29,0.10,-0.95,-0.35,-2.01,-11.88,3.17,1.02
1780823062.48,0.10,-0.98,-0.29,-6.97,0.01,-0.02,1.03
1780823062.68,0.12,-0.94,-0.34,-2.89,-4.33,-0.16,1.01
1780823062.88,0.14,-0.86,-0.34,-5.36,-23.14,-7.52,0.93
1780823063.08,0.10,-0.74,-0.33,-13.31,-30.78,-6.65,0.82
1780823063.28,0.25,-0.68,-0.34,1.23,-60.63,-13.80,0.80
1780823063.48,-0.16,-0.71,-0.26,45.89,-70.19,53.04,0.77
1780823063.68,-0.87,-2.00,0.73,104.69,5.14,250.13,2.30
1780823063.88,-0.04,0.30,0.37,25.80,-20.91,124.69,0.48
1780823064.08,0.08,-0.46,0.75,-41.99,-11.63,-22.11,0.88
1780823064.29,-0.44,-0.01,0.73,-66.69,27.24,-58.07,0.85
1780823064.48,-0.70,-0.13,0.54,51.60,-4.66,-27.14,0.89
1780823064.68,-0.76,-0.30,0.50,-31.71,18.64,-9.57,0.96
1780823064.88,-0.67,-0.04,0.69,16.83,-12.85,2.59,0.96
1780823065.08,-0.70,-0.24,0.70,3.27,0.34,-4.44,1.01
1780823065.28,-0.71,-0.24,0.61,-2.16,0.81,-0.65,0.96
1780823065.48,-0.68,-0.25,0.61,-6.91,-5.94,-1.92,0.94
1780823065.68,-0.68,-0.23,0.59,3.15,-13.90,-6.12,0.93
