time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780824127.47,0.08,-0.98,0.00,-12.58,-16.50,-0.08,0.98
1780824127.67,0.07,-0.96,-0.06,11.96,-15.16,2.27,0.96
1780824127.87,0.10,-1.06,-0.10,-3.74,-5.81,-3.13,1.06
1780824128.07,0.06,-0.97,0.02,4.80,-2.73,6.44,0.98
1780824128.27,0.02,-0.95,0.02,21.92,-2.92,5.59,0.95
1780824128.47,0.06,-0.98,0.09,22.64,10.66,13.27,0.98
1780824128.67,-0.01,-0.81,0.11,44.02,6.40,9.88,0.82
1780824128.87,-0.11,-0.83,0.20,45.34,12.29,9.61,0.86
1780824129.06,0.08,-0.67,-0.04,11.75,18.05,16.06,0.67
1780824129.27,-0.51,-0.94,1.12,250.13,46.08,135.05,1.55
1780824129.46,0.42,1.21,1.27,-24.14,92.78,60.53,1.80
1780824129.66,-0.93,0.32,0.82,114.50,39.69,94.56,1.28
1780824129.87,-0.45,-0.10,0.65,-41.47,-31.76,-37.82,0.80
1780824130.07,-0.66,-0.49,1.17,-69.90,13.46,5.17,1.43
1780824130.32,-0.38,-0.54,1.00,-31.07,-16.97,2.95,1.20
1780824130.46,-0.15,0.02,0.82,46.69,-33.83,-15.03,0.84
1780824130.66,-0.26,0.08,0.87,100.64,-13.63,15.22,0.91
1780824130.86,-0.29,-0.42,0.82,42.45,-8.18,10.68,0.97
1780824131.07,-0.25,-0.06,0.83,12.66,-5.49,-12.02,0.87
1780824131.27,-0.24,-0.13,0.63,2.85,0.57,-4.79,0.69
